EXCHANGE_ACCOUNT_ID,SENT_INDIRECT_EXPOSURE,SENT_DIRECT_EXPOSURE,RECEIVED_INDIRECT_EXPOSURE,RECEIVED_DIRECT_EXPOSURE,cluster_category,cluster_name
17333,59.24,0,0,0,category_3,service_12
19111,0,0,11.87,0,category_1,service_87
7425,20471.68,0,0,0,category_1,service_27
21611,76.45,0,15.44,0,category_1,service_22
7739,0,0,43.57,0,category_7,service_31
17333,40.2,0,0,0,category_1,service_30
7739,57.38,0,0,0,category_1,service_90
8779,42417.03,0,458.9,0,category_1,service_2
18805,24174.94,24174.94,0,0,category_1,service_38
12211,8509.59,0,204247,204247,category_1,service_100
21611,181.92,0,262.04,0,category_1,service_1
21611,305.01,0,0,0,category_1,service_93
7739,0,0,259.23,0,category_1,service_186
8779,29.58,0,0,0,category_1,service_530
12819,20.43,0,0,0,category_8,service_35
21611,37.63,0,0,0,category_1,service_178
14341,0,0,17.98,0,category_1,service_221
7425,126.52,0,0,0,category_2,service_8
17333,0,0,25.33,0,category_1,service_118
18425,73878.41,72775.78,130393.86,118349.36,category_1,service_46
21611,4.44,0,0,0,category_7,service_256
8779,1236.61,0,0,0,category_1,service_218
14341,0,0,744.31,0,category_6,service_148
8779,62.88,0,0,0,category_1,service_132
7739,7567.93,0,10309.75,0,category_1,service_1
21611,0,0,6.41,0,category_6,service_225
17333,196.1,0,488.1,0,category_6,service_20
7229,707.76,707.76,0,0,category_4,service_81
17305,0,0,31.88,0,category_11,service_303
8779,0,0,107.21,0,category_1,service_253
14341,0,0,623.68,0,category_2,service_104
21611,1183.74,0,0,0,category_1,service_90
14341,0,0,11812.31,0,category_1,service_2
8779,7.25,0,0,0,category_1,service_220
8779,28.39,0,0,0,category_7,service_80
17333,0,0,31,0,category_7,service_32
7739,961.44,0,0,0,category_7,service_80
19111,0,0,103.53,0,category_7,service_68
21611,3.9,0,0,0,category_1,service_63
14341,0,0,1513.53,0,category_5,service_65
7425,1827.06,1490.24,0,0,category_1,service_11
8779,378.4,0,0,0,category_1,service_22
14341,0,0,15.9,0,category_1,service_193
15135,17.78,0,10650.1,0,category_1,service_11
21611,15.41,0,0,0,category_8,service_170
14341,0,0,230.51,0,category_1,service_308
7739,0,0,686.36,0,category_11,service_208
21611,4112.86,4112.86,0,0,category_1,service_34
14341,0,0,47.98,0,category_1,service_101
7739,425.95,0,28.43,0,category_1,service_75
14341,0,0,29.54,0,category_8,service_170
14341,0,0,11.86,0,category_5,service_210
21611,0,0,435.42,0,category_4,service_306
20429,0,0,297.39,0,category_1,service_247
12819,0,0,40.06,0,category_1,service_50
14341,0,0,46.5,0,category_1,service_144
15135,0,0,16.19,0,category_1,service_38
8779,54.97,0,36.87,0,category_1,service_24
17333,0,0,191.21,0,category_1,service_113
17333,7.51,0,132.77,0,category_1,service_5
17333,40.26,0,0,0,category_1,service_15
8779,1502.9,0,0,0,category_1,service_163
17333,123.83,0,174.32,0,category_1,service_85
8779,11.02,0,77.47,0,category_1,service_149
14341,0,0,572.71,0,category_2,service_246
12819,298.2,298.2,24791.42,17008.03,category_1,service_244
21513,2154.47,0,0,0,category_1,service_5
12211,24364.37,10181.72,13194.54,13194.54,category_1,service_244
8779,31.14,0,0,0,category_1,service_72
5559,76566.43,48813.28,0,0,category_1,service_53
17333,6.32,0,0,0,category_4,service_84
7425,1485835.51,1483744.37,942631.69,942631.69,category_1,service_53
14341,0,0,140.67,0,category_1,service_85
17333,0,0,1002.77,0,category_1,service_46
8779,95.45,0,0,0,category_6,service_20
14341,0,0,2536.36,0,category_1,service_89
14341,0,0,2972.43,0,category_1,service_202
7739,0,0,938.7,0,category_1,service_5
21513,3206.6,0,0,0,category_1,service_353
8779,11.92,0,0,0,category_1,service_531
17333,39.01,0,0,0,category_12,service_300
12819,11599.91,0,8839.39,0,category_1,service_28
7739,235.04,0,784.75,0,category_1,service_7
17333,0,0,17.9,0,category_4,service_192
19111,0,0,641.87,0,category_1,service_66
18425,8414.73,8414.73,0,0,category_1,service_38
14341,387.26,0,6082.7,0,category_1,service_28
8779,24275.57,0,167.97,0,category_1,service_7
12819,105.62,81.33,0,0,category_1,service_7
7739,0,0,38.42,0,category_4,service_84
14341,0,0,402.02,0,category_1,service_362
7425,1863.94,0,0,0,category_1,service_22
7739,0,0,52.96,0,category_1,service_74
21611,163.62,0,68.2,0,category_6,service_20
12819,145.33,145.33,0,0,category_1,service_38
17333,8.14,0,21.21,0,category_4,service_160
21611,0,0,62.99,0,category_3,service_44
14341,160.56,0,37396.64,0,category_1,service_42
21611,1181.64,0,0,0,category_1,service_83
7739,0,0,13.17,0,category_2,service_61
14341,0,0,1371.36,0,category_5,service_135
19111,0,0,726.76,0,category_1,service_89
19111,0,0,1244.4,0,category_5,service_532
19111,0,0,8.99,0,category_1,service_23
17333,1295.13,0,559.9,0,category_6,service_18
7739,0,0,280.38,0,category_7,service_121
14341,0,0,10953.3,0,category_1,service_66
17333,0,0,1022.25,0,category_1,service_2
7739,295.73,0,1196.32,0,category_6,service_18
17333,33.82,0,33.59,0,category_1,service_9
7739,209.78,209.78,15.01,0,category_5,service_52
17333,0,0,20.75,0,category_1,service_42
12819,0,0,1468.11,0,category_5,service_52
14341,0,0,17826.97,0,category_4,service_147
17333,0,0,8.59,0,category_1,service_201
21611,0,0,24.71,0,category_3,service_215
17333,0,0,5.93,0,category_5,service_17
18805,62022.22,62022.22,625818.49,270592.46,category_1,service_46
17333,0,0,46.46,0,category_1,service_101
8779,42.2,0,0,0,category_1,service_43
21611,143.56,0,0,0,category_1,service_71
14341,0,0,691.15,0,category_1,service_241
21375,219.81,219.81,0,0,category_1,service_89
14341,202.69,0,22653.22,0,category_1,service_1
14341,0,0,59149.14,0,category_6,service_18
7739,121.77,0,0,0,category_1,service_15
15135,0,0,71.16,0,category_4,service_86
8779,201.19,0,0,0,category_1,service_5
8779,1003.61,0,162.36,0,category_1,service_42
18425,55.44,0,0,0,category_2,service_3
5559,14230.07,3524.83,0,0,category_1,service_1
17333,0,0,2437.18,0,category_4,service_341
20429,0,0,11525.24,0,category_1,service_11
19111,0,0,13.32,0,category_1,service_72
7425,294.79,0,0,0,category_1,service_34
20429,0,0,165.48,0,category_1,service_7
14341,0,0,107066.36,0,category_1,service_53
7739,0,0,51.02,0,category_5,service_135
8779,14.65,0,0,0,category_1,service_379
14341,0,0,61.52,0,category_1,service_178
12211,1830.98,0,0,0,category_3,service_44
14341,0,0,40.17,0,category_1,service_201
7739,17.89,0,0,0,category_12,service_287
21611,0,0,11.52,0,category_4,service_47
8779,415.38,0,0,0,category_1,service_10
8779,50.94,0,0,0,category_11,service_438
12819,201.65,201.65,0,0,category_1,service_235
7739,0,0,581.18,0,category_5,service_17
17333,0,0,12.79,0,category_1,service_197
8779,0,0,6.55,0,category_1,service_73
7425,649.07,0,0,0,category_6,service_148
8779,70.19,0,0,0,category_2,service_61
19111,0,0,732.39,0,category_1,service_2
17305,228.81,228.81,88712.29,71957.39,category_1,service_53
7739,1087.43,0,350.45,0,category_1,service_66
17305,0,0,84.49,0,category_6,service_20
7739,206.45,0,22105.99,0,category_1,service_128
21611,499.09,0,0,0,category_2,service_130
21611,16.43,0,44.05,0,category_1,service_116
7425,620.67,0,0,0,category_6,service_20
17333,0,0,359.38,0,category_1,service_100
21611,450.32,0,7.62,0,category_1,service_38
21611,0,0,10.56,0,category_1,service_533
15135,0,0,8.69,0,category_1,service_442
21611,76.28,0,2307.68,0,category_1,service_156
21611,0,0,87.1,0,category_4,service_64
7425,69567.96,0,0,0,category_1,service_85
17333,53.07,0,867.89,0,category_1,service_51
7739,21170.1,10208.29,946.89,0,category_12,service_106
8779,47.35,0,352.2,0,category_1,service_125
8779,9.27,0,0,0,category_1,service_30
14341,695.68,0,384252.26,0,category_1,service_50
14341,0,0,139.78,0,category_1,service_29
17305,0,0,23.31,0,category_6,service_18
21611,153.65,0,0,0,category_1,service_14
8779,1949.14,0,244.83,0,category_1,service_186
17305,0,0,19.12,0,category_1,service_100
20429,0,0,32527.89,11462,category_1,service_1
8779,1359.14,0,0,0,category_1,service_340
8779,29.27,0,0,0,category_1,service_198
8779,1839.06,0,0,0,category_9,service_45
21611,7.93,0,0,0,category_1,service_118
21611,0,0,1155.26,0,category_4,service_84
21611,879.1,0,660.75,0,category_1,service_28
20429,0,0,34.16,0,category_1,service_5
7739,0,0,65.88,0,category_1,service_116
14341,0,0,16578.1,0,category_1,service_351
21611,6242.03,5943.53,7165.19,6410.15,category_1,service_149
8779,0,0,7.73,0,category_2,service_130
21611,395.16,0,88992.96,0,category_1,service_198
20429,0,0,209.49,0,category_1,service_50
14341,0,0,29.35,0,category_6,service_225
20429,3909.68,0,0,0,category_1,service_6
8779,327.37,0,130.34,0,category_6,service_148
14341,0,0,1720.2,0,category_7,service_307
18425,278.9,0,0,0,category_1,service_180
14341,0,0,99.91,0,category_4,service_161
21611,141.11,0,31.86,0,category_6,service_148
12819,0,0,411.69,411.69,category_1,service_144
18425,21.53,0,0,0,category_1,service_34
19111,0,0,10.68,0,category_1,service_237
14341,0,0,14.36,0,category_1,service_247
8779,3017.39,3017.39,0,0,category_1,service_397
17333,7.26,0,138.55,0,category_3,service_44
21611,935.36,0,24065.62,0,category_1,service_89
8779,5.15,0,0,0,category_2,service_98
8779,29.58,0,0,0,category_1,service_204
14341,0,0,1405.86,0,category_1,service_190
8779,7.03,0,0,0,category_1,service_317
14341,0,0,26334.52,0,category_1,service_5
8779,1170.21,0,81.83,0,category_1,service_195
14341,0,0,66.26,0,category_4,service_81
14341,0,0,297.28,0,category_7,service_31
17333,257.12,0,2284.59,0,category_1,service_116
14341,0,0,147.82,0,category_7,service_256
21611,31.15,0,0,0,category_1,service_85
8779,2991.48,0,210.93,0,category_1,service_50
21611,0,0,46.51,0,category_1,service_9
21611,68.92,0,28.43,0,category_1,service_42
17333,0,0,12.46,0,category_4,service_169
8779,83.86,0,0,0,category_1,service_157
15135,0,0,17.06,0,category_1,service_22
7425,52.53,40.71,58.33,40.71,category_1,service_28
14341,0,0,1995.36,0,category_1,service_23
17333,2154.79,0,1675.48,0,category_4,service_41
14341,0,0,10.28,0,category_1,service_407
14341,533.94,0,1288.07,0,category_1,service_228
14341,0,0,21.84,0,category_1,service_328
12211,12450.63,11191.09,1521.14,0,category_1,service_28
21611,47.92,0,0,0,category_1,service_51
12211,9.65,0,0,0,category_1,service_7
14341,0,0,533.33,0,category_1,service_33
14341,0,0,1962.83,0,category_2,service_8
17333,0,0,53.1,0,category_1,service_195
17305,0,0,9.38,0,category_1,service_50
20429,0,0,147.58,0,category_10,service_62
7739,0,0,84.37,0,category_7,service_68
7739,0,0,33.75,0,category_8,service_115
20429,0,0,8.74,0,category_8,service_146
14341,0,0,29.11,0,category_1,service_87
8779,1070.2,0,44.26,0,category_2,service_8
17333,15.61,0,0,0,category_1,service_177
8779,14098.75,0,0,0,category_1,service_122
20429,0,0,648.1,0,category_9,service_141
18425,40.05,0,0,0,category_12,service_106
14341,0,0,22.25,0,category_12,service_106
12819,268.11,0,0,0,category_1,service_66
21375,11554.3,11554.3,25054.19,4448.58,category_1,service_1
8779,32.42,0,0,0,category_1,service_76
7739,0,0,28.15,0,category_2,service_3
14341,0,0,3310.13,0,category_8,service_115
19111,0,0,6.54,0,category_1,service_407
8779,206.23,0,139.02,0,category_1,service_6
17333,3194.07,0,690.75,0,category_1,service_7
7739,0,0,25.87,0,category_7,service_117
19111,0,0,5631.28,0,category_3,service_44
8779,28500.37,545.38,0,0,category_1,service_129
15131,3558.51,3201.93,81840.47,25921.95,category_1,service_53
14341,0,0,116.16,0,category_1,service_76
17305,69.76,0,0,0,category_4,service_396
15135,98.11,0,43.42,0,category_6,service_18
14341,0,0,51.59,0,category_1,service_143
20429,0,0,165.48,0,category_7,service_68
7739,0,0,38.47,0,category_2,service_246
20429,0,0,84.59,0,category_1,service_404
21611,0,0,15.28,0,category_1,service_24
8779,602.96,0,6.94,0,category_2,service_3
14341,0,0,159.89,0,category_1,service_118
21611,6.04,0,0,0,category_1,service_459
17333,0,0,22.33,0,category_4,service_358
8779,8553.19,7139.46,0,0,category_7,service_121
18425,51.83,0,0,0,category_1,service_244
14341,0,0,59.84,0,category_1,service_4
21391,32.02,0,0,0,category_2,service_104
21391,3.06,0,0,0,category_1,service_67
7933,869.23,0,0,0,category_1,service_163
21391,266.17,0,115.81,0,category_4,service_84
15707,0,0,84496.7,51161.88,category_1,service_355
7647,4315.1,0,8509.8,0,category_1,service_2
5561,166.72,0,0,0,category_1,service_201
21391,34.49,0,60.23,0,category_1,service_46
14463,0,0,4.3,0,category_6,service_148
21391,25945.11,0,17675.4,16663.59,category_1,service_50
14463,99.53,0,0,0,category_1,service_75
17775,1972.72,895.57,809.32,809.32,category_1,service_2
8245,69546.28,13346.69,125672.19,113246.11,category_1,service_1
17471,646.07,646.07,0,0,category_1,service_7
17775,253.65,253.65,0,0,category_2,service_8
5561,37.46,0,0,0,category_1,service_38
21391,10426.08,0,3.18,0,category_1,service_14
5561,19.98,0,0,0,category_1,service_85
7933,240.8,0,0,0,category_6,service_148
5561,41.26,0,0,0,category_9,service_267
7933,163.22,0,0,0,category_1,service_195
5561,17.65,0,0,0,category_1,service_100
14909,934.66,934.66,0,0,category_1,service_7
5561,1889.6,0,0,0,category_8,service_162
21391,3.24,0,0,0,category_4,service_173
21391,2.83,0,0,0,category_13,service_534
7933,11.56,0,0,0,category_1,service_122
17775,20579.24,19077.89,65923.03,65205.96,category_1,service_53
5561,395.5,0,0,0,category_5,service_65
5561,16.97,0,0,0,category_1,service_535
5561,10.28,0,0,0,category_7,service_117
5561,286.4,0,0,0,category_2,service_8
21391,58.03,0,0,0,category_1,service_100
17471,0,0,6197.26,673.76,category_1,service_1
17149,0,0,14963.55,13606.11,category_1,service_100
21391,271.51,0,0,0,category_1,service_296
21391,1060,0,25.85,0,category_1,service_9
21391,42.95,0,0,0,category_1,service_158
14463,0,0,2.16,0,category_9,service_239
14463,6.41,0,0,0,category_1,service_195
7151,6566.32,6566.32,0,0,category_1,service_51
7933,6268.42,0,0,0,category_1,service_66
14463,1279.08,0,5.47,0,category_1,service_22
21391,187.07,0,0,0,category_11,service_172
14463,13.91,0,844.33,838.88,category_7,service_68
7933,183.11,0,0,0,category_1,service_15
7933,8914.9,3091.1,48.94,0,category_1,service_1
14463,49.66,0,32.08,0,category_1,service_50
8245,0,0,10093.84,5800.99,category_1,service_51
5561,5.91,0,0,0,category_1,service_103
15707,0,0,196.37,196.37,category_1,service_94
17471,7148.56,7148.56,19169.95,19169.95,category_1,service_315
7933,38.07,0,0,0,category_2,service_130
21391,5.31,0,0,0,category_9,service_159
16055,7221.07,7221.07,0,0,category_1,service_38
21391,15.35,0,0,0,category_1,service_220
5561,16.62,0,0,0,category_4,service_147
14463,93.49,0,0,0,category_1,service_221
5561,8.2,0,0,0,category_9,service_140
5561,2.02,0,0,0,category_5,service_417
7933,124.4,0,0,0,category_12,service_106
14463,0,0,6.01,0,category_1,service_76
7933,0,0,17.19,0,category_10,service_62
7933,3480.47,0,0,0,category_1,service_73
14909,6.48,0,0,0,category_1,service_14
5561,60.78,0,0,0,category_2,service_246
21391,0,0,28.51,0,category_4,service_409
5561,132.98,0,0,0,category_1,service_2
21391,66,0,0,0,category_12,service_287
7933,68.17,0,0,0,category_8,service_109
5561,11.39,0,0,0,category_1,service_482
21391,196.22,0,43.46,0,category_1,service_42
5561,465.84,0,0,0,category_6,service_20
5561,98.9,0,0,0,category_8,service_115
5561,6.82,0,0,0,category_7,service_256
21391,9.42,0,0,0,category_1,service_340
21391,1817.01,0,0,0,category_1,service_71
14463,3463.46,0,0,0,category_2,service_3
5561,943.98,0,0,0,category_7,service_80
5561,55.67,0,0,0,category_4,service_167
7933,16.44,0,0,0,category_1,service_33
5561,18.98,0,0,0,category_8,service_35
21391,5.01,0,0,0,category_11,service_70
17471,10890.02,0,10606.67,0,category_1,service_28
8245,166786.58,0,38333.46,0,category_4,service_41
21391,30.19,0,0,0,category_8,service_48
21391,81471.41,0,4506.09,0,category_1,service_53
21391,2.76,0,0,0,category_1,service_197
7647,18810.66,18807.25,9022.35,9022.35,category_1,service_89
5561,375.73,0,0,0,category_1,service_360
17775,0,0,779.99,779.99,category_1,service_201
5561,4.14,0,0,0,category_4,service_169
15707,0,0,15210.43,9035.57,category_1,service_11
21391,6.23,0,0,0,category_1,service_93
7933,321.62,0,0,0,category_1,service_38
21391,33.81,0,0,0,category_8,service_368
21391,44.08,0,0,0,category_1,service_163
17775,801,801,0,0,category_7,service_121
21391,10.71,0,0,0,category_1,service_79
7933,7204.74,865.28,0,0,category_1,service_53
17775,0,0,896.28,0,category_4,service_41
21391,76607.41,0,4175.85,0,category_1,service_7
21391,27.62,0,0,0,category_1,service_127
5561,6.72,0,0,0,category_4,service_60
7933,38.09,0,0,0,category_2,service_155
21391,107.95,0,0,0,category_1,service_6
5561,183.84,0,0,0,category_4,service_86
7933,49.25,0,0,0,category_8,service_58
7933,0,0,51.7,0,category_1,service_87
5561,10143.19,0,0,0,category_6,service_18
14463,0,0,52.52,0,category_1,service_5
7933,13.08,0,0,0,category_1,service_355
21391,105.81,0,0,0,category_9,service_199
7933,8238.99,0,0,0,category_9,service_45
21391,24.82,0,611.53,0,category_1,service_113
17775,76.31,0,0,0,category_6,service_148
7933,157.44,0,0,0,category_5,service_65
21391,341.64,0,0,0,category_7,service_31
14463,11.09,0,0,0,category_9,service_159
21391,8.18,0,0,0,category_1,service_22
7933,130.36,0,0,0,category_1,service_2
21391,38110.1,0,3119.89,0,category_1,service_28
5561,6417.12,1539.32,0,0,category_1,service_53
21391,1791.97,0,4729.35,0,category_1,service_2
5561,33.3,0,0,0,category_1,service_116
5561,1017.74,0,0,0,category_1,service_5
21391,29.41,0,18.56,0,category_7,service_32
14909,23611.1,22769.3,0,0,category_1,service_53
5561,1.49,0,0,0,category_1,service_124
15707,0,0,15525.76,15525.76,category_5,service_65
5561,4.63,0,0,0,category_2,service_61
11953,14403.21,14403.21,7529.07,7529.07,category_1,service_2
21391,568.28,0,0,0,category_1,service_10
21391,130.25,0,0,0,category_7,service_137
14463,0,0,3.33,0,category_1,service_67
5561,601.67,0,0,0,category_7,service_68
5561,26.78,0,0,0,category_1,service_97
5561,14.57,0,0,0,category_4,service_306
5561,36.72,0,0,0,category_3,service_56
5561,149.64,0,0,0,category_4,service_161
14463,0,0,64.77,0,category_2,service_176
7647,0,0,28.89,0,category_1,service_5
21391,41.8,0,0,0,category_1,service_308
17471,0,0,494.25,48.04,category_12,service_106
14463,0,0,4.75,0,category_1,service_89
5561,177.53,0,0,0,category_1,service_123
16055,69364.3,69364.3,61531.99,61531.99,category_1,service_50
21391,84215.76,58996.17,14722.7,9932.56,category_1,service_87
14463,54.6,0,115.39,0,category_1,service_7
21391,38.67,0,21.37,0,category_1,service_101
5561,2235.13,0,0,0,category_2,service_3
5561,20.96,0,0,0,category_1,service_129
21391,21.57,0,12.9,0,category_1,service_118
