EXCHANGE_ACCOUNT_ID,level,CREATED_AT,FIRST_VERIFIED_AT,STATE_CODE,COUNTRY_CODE,BIRTH_YEAR,OCCUPATION,BROWSER_COUNT,OS_COUNT,TOTAL_DEVICES,SESSION_COUNT,COUNT_BANKS,OCCUPATION_GROUP,dummy,age,days_to_verify,days_since_creation
9155,level_c,2017-08-28,2017-08-25,PA,US,1980.0,PRESIDENT,3.0,5.0,24.0,204,2.0,EXECUTIVE,1,41.0,3.0,1278.0
9157,level_b,2020-01-29,2020-01-27,NY,US,1950.0,NAN,1.0,1.0,1.0,12,2.0,MISSING,1,71.0,2.0,394.0
9159,level_b,2017-08-28,2017-08-25,MN,US,1975.0,PLASTICS,1.0,1.0,2.0,24,1.0,OTHER,1,46.0,3.0,1278.0
9161,level_b,2017-05-08,2017-04-30,RI,US,1964.0,LOAN OFFICER,6.0,5.0,23.0,586,1.0,OTHER,1,57.0,8.0,1390.0
9163,level_c,2017-06-23,2017-06-19,GYEONGGIDO,KR,1990.0,ACCOUNTANT,3.0,3.0,5.0,542,20.0,FINANCE,1,31.0,4.0,1344.0
9165,level_b,2017-03-10,2017-03-09,FL,US,1983.0,INVESTOR,4.0,3.0,11.0,1484,4.0,INVESTOR,1,38.0,1.0,1449.0
9167,level_b,2017-10-20,2017-10-19,TX,US,1970.0,INVESTOR,3.0,3.0,12.0,61,2.0,INVESTOR,1,51.0,1.0,1225.0
9169,level_b,2017-06-12,2017-06-04,NV,US,1983.0,SOFTWARE,4.0,3.0,13.0,372,1.0,TECH,1,38.0,8.0,1355.0
9171,level_b,2017-04-27,2017-03-21,CA,US,1984.0,SELFEMPLOYED,3.0,4.0,18.0,383,1.0,SELF,1,37.0,37.0,1401.0
9173,level_b,2017-06-15,2017-06-12,NV,US,1986.0,INVESTOR,1.0,3.0,6.0,97,2.0,INVESTOR,1,35.0,3.0,1352.0
9175,level_d,2017-06-29,2017-06-24,CA,US,1986.0,WRITER,4.0,4.0,8.0,300,3.0,TECH,1,35.0,5.0,1338.0
9177,level_d,2016-07-11,2016-07-08,CA,US,1948.0,RETIRED,1.0,1.0,4.0,121,2.0,RETIRED,1,73.0,3.0,1691.0
9179,level_b,2017-12-12,2017-12-11,TN,US,1983.0,SALES,5.0,5.0,27.0,114,2.0,SALES,1,38.0,1.0,1172.0
9181,level_b,2017-05-15,2017-05-09,OK,US,1996.0,WEB DESIGNER,5.0,3.0,6.0,59,2.0,TECH,1,25.0,6.0,1383.0
9183,level_c,2017-05-08,2017-04-30,MT,US,1953.0,RETIRED,1.0,1.0,3.0,245,2.0,RETIRED,1,68.0,8.0,1390.0
9185,level_b,2016-11-28,2016-11-28,TX,US,1991.0,IT ENGINEER,3.0,3.0,4.0,278,2.0,TECH,1,30.0,0.0,1551.0
5927,level_d,2018-08-24,2018-08-24,WA,US,1992.0,FINANCIAL SERVICES,1.0,1.0,4.0,20,,FINANCE,1,29.0,0.0,917.0
9189,level_b,2017-04-20,2017-04-02,NJ,US,1978.0,MANICURIST,4.0,3.0,60.0,448,3.0,OTHER,1,43.0,18.0,1408.0
9191,level_b,2017-04-19,2017-03-31,MA,US,1988.0,IT PROFESSIONAL,3.0,5.0,7.0,176,1.0,TECH,1,33.0,19.0,1409.0
9193,level_b,2018-01-02,2017-12-15,NM,US,1983.0,ENTREPRENEUR,2.0,3.0,4.0,30,2.0,ENTREPRENEUR,1,38.0,18.0,1151.0
9195,level_b,2017-08-31,2017-08-29,CA,US,1981.0,INV,3.0,2.0,8.0,142,5.0,OTHER,1,40.0,2.0,1275.0
9197,level_d,2017-06-07,2017-05-29,LA,US,1978.0,SELF EMPLOYED,3.0,3.0,8.0,106,3.0,SELF,1,43.0,9.0,1360.0
9199,level_d,2017-01-08,2017-01-06,NY,US,1982.0,INVESTOR,3.0,5.0,15.0,351,6.0,INVESTOR,1,39.0,2.0,1510.0
9201,level_d,2017-12-01,2017-12-01,NON US,SG,1979.0,REMISIER,5.0,4.0,14.0,245,4.0,OTHER,1,42.0,0.0,1183.0
9203,level_b,2017-12-14,2017-12-13,NY,US,1981.0,CEO,2.0,3.0,3.0,49,2.0,EXECUTIVE,1,40.0,1.0,1170.0
9205,level_d,2017-01-25,2017-01-24,CA,US,1960.0,ENGINEER,6.0,3.0,9.0,171,3.0,TECH,1,61.0,1.0,1493.0
9207,level_b,2017-02-24,2017-02-23,KY,US,1994.0,FINANCE,2.0,3.0,11.0,518,2.0,FINANCE,1,27.0,1.0,1463.0
9209,level_d,2017-03-05,2017-03-03,NY,US,1947.0,RETIRED,2.0,2.0,27.0,293,2.0,RETIRED,1,74.0,2.0,1454.0
9211,level_b,2017-12-06,2017-12-04,CA,US,1978.0,REAL ESTATE,4.0,3.0,9.0,81,3.0,REAL ESTATE,1,43.0,2.0,1178.0
9213,level_c,2017-11-16,2017-11-15,WA,US,1980.0,PATIENT CARE TECHNICIAN,3.0,3.0,6.0,72,3.0,TECH,1,41.0,1.0,1198.0
9215,level_d,2017-10-01,2017-09-29,NT,HK,1978.0,CABIN CREW,2.0,4.0,6.0,195,3.0,OTHER,1,43.0,2.0,1244.0
9217,level_c,2017-08-08,2017-08-08,TX,US,1967.0,NETWORK ADMINISTRATOR,2.0,1.0,11.0,165,4.0,OTHER,1,54.0,0.0,1298.0
9219,level_b,2016-12-21,2016-12-18,NY,US,1980.0,ARTIST,4.0,3.0,12.0,2353,2.0,ARTIST,1,41.0,3.0,1528.0
9221,level_d,2017-01-10,2016-12-07,OH,US,1984.0,INVESTMENT ADVISOR,3.0,3.0,10.0,232,1.0,OTHER,1,37.0,34.0,1508.0
9223,level_c,2017-11-17,2017-11-17,IL,US,1962.0,BANKING,3.0,1.0,9.0,111,3.0,FINANCE,1,59.0,0.0,1197.0
9225,level_b,2017-11-29,2017-11-28,NJ,US,1984.0,PA,2.0,3.0,3.0,251,3.0,OTHER,1,37.0,1.0,1185.0
9227,level_b,2017-06-09,2017-05-25,MA,US,1970.0,SOFTWARE ENGINEER,2.0,1.0,8.0,84,2.0,TECH,1,51.0,15.0,1358.0
9229,level_d,2017-10-03,2017-10-02,NY,US,1985.0,INFOSEC ENGINEER,4.0,5.0,25.0,37,2.0,TECH,1,36.0,1.0,1242.0
9231,level_b,2017-09-13,2017-09-12,IN,US,1991.0,UNEMPLOYED,3.0,2.0,11.0,224,1.0,UNEMPLOYED,1,30.0,1.0,1262.0
9233,level_b,2017-02-15,2017-02-15,AL,US,1959.0,SALES,2.0,2.0,31.0,80,2.0,SALES,1,62.0,0.0,1472.0
9235,level_b,2017-05-08,2017-05-01,TX,US,1969.0,BUSINESS ANALYST,2.0,3.0,19.0,362,1.0,BUSINESS,1,52.0,7.0,1390.0
9237,level_d,2017-09-11,2017-03-09,VA,US,1970.0,ELECTRICIAN,3.0,3.0,10.0,102,3.0,OTHER,1,51.0,186.0,1264.0
9239,level_d,2017-07-25,2017-07-21,NON US,SG,1969.0,BUSINESSPERSON,2.0,3.0,5.0,273,2.0,BUSINESS,1,52.0,4.0,1312.0
9241,level_d,2016-10-06,2016-10-05,IL,US,1987.0,LOAN ANALYST,1.0,1.0,6.0,115,4.0,OTHER,1,34.0,1.0,1604.0
5697,level_f,2018-02-20,2018-02-13,IL,US,1971.0,IT,1.0,2.0,3.0,10,3.0,TECH,1,50.0,7.0,1102.0
9245,level_c,2017-12-06,2017-12-04,MD,US,1985.0,INVESTMENTS,2.0,2.0,11.0,86,12.0,OTHER,1,36.0,2.0,1178.0
9247,level_d,2018-01-16,2017-12-13,CO,US,1959.0,REAL ESTATE DEVELOPMENTCRYPTO TRADER,2.0,2.0,10.0,13,2.0,REAL ESTATE,1,62.0,34.0,1137.0
9249,level_d,2018-01-03,2017-12-15,NON US,SG,1997.0,SERVICEMEN,6.0,3.0,18.0,130,3.0,OTHER,1,24.0,19.0,1150.0
9251,level_b,2015-10-15,2015-10-08,CA,US,1966.0,SELFEMPLOYEDRETIRED,2.0,1.0,3.0,5095,2.0,SELF,1,55.0,7.0,1961.0
9253,level_b,2016-08-08,2016-08-06,MN,US,1985.0,SOFTWARE ENGINEER,5.0,4.0,37.0,591,3.0,TECH,1,36.0,2.0,1663.0
9255,level_c,2017-10-24,2017-10-22,ON,CA,1974.0,MEDICAL DOCTOR,4.0,4.0,158.0,946,9.0,MEDICINE,1,47.0,2.0,1221.0
9257,level_b,2017-11-30,2017-11-30,NV,US,1978.0,HUMAN RESOURCES,2.0,2.0,9.0,31,1.0,OTHER,1,43.0,0.0,1184.0
9259,level_b,2017-03-05,2017-03-02,NY,US,1985.0,CONSULTANT,3.0,3.0,12.0,518,4.0,CONSULTANT,1,36.0,3.0,1454.0
9261,level_c,2017-05-08,2017-05-01,WV,US,1991.0,OUTSIDE SALES HVAC,6.0,5.0,13.0,892,5.0,SALES,1,30.0,7.0,1390.0
9263,level_d,2016-10-03,2016-10-01,MN,US,1996.0,SOFTWARE ENGINEER,1.0,1.0,4.0,118,3.0,TECH,1,25.0,2.0,1607.0
9265,level_b,2017-10-20,2017-10-19,NV,US,1965.0,CONSULTANT,5.0,2.0,9.0,166,1.0,CONSULTANT,1,56.0,1.0,1225.0
9267,level_c,2017-07-06,2017-06-21,NON US,SG,1957.0,RETIRED,7.0,6.0,25.0,532,2.0,RETIRED,1,64.0,15.0,1331.0
9269,level_d,2017-08-23,2017-08-18,MO,US,1982.0,FINTECH,1.0,1.0,23.0,114,3.0,TECH,1,39.0,5.0,1283.0
9271,level_b,2017-03-03,2017-03-02,NE,US,1991.0,BARBER,2.0,3.0,7.0,452,4.0,OTHER,1,30.0,1.0,1456.0
9273,level_b,2017-05-09,2017-05-02,TN,US,1980.0,DIPLOMAT,1.0,3.0,9.0,103,2.0,OTHER,1,41.0,7.0,1389.0
9275,level_b,2019-10-16,2019-10-15,CA,US,1996.0,NAN,3.0,3.0,24.0,69,3.0,MISSING,1,25.0,1.0,499.0
9277,level_b,2019-12-19,2019-12-18,NY,US,1975.0,NAN,1.0,1.0,2.0,10,,MISSING,1,46.0,1.0,435.0
9279,level_d,2020-01-03,2020-01-02,HONG KONG,HK,1963.0,NAN,3.0,2.0,7.0,254,6.0,MISSING,1,58.0,1.0,420.0
3633,level_h,2018-01-29,2018-01-22,NY,US,1985.0,NAN,1.0,1.0,2.0,7,3.0,MISSING,1,36.0,7.0,1124.0
9283,level_c,2019-12-17,2019-12-16,NJ,US,1996.0,NAN,1.0,1.0,1.0,8,,MISSING,1,25.0,1.0,437.0
9285,level_d,2017-08-17,2017-08-12,TX,US,1973.0,CEO,6.0,6.0,43.0,232,15.0,EXECUTIVE,1,48.0,5.0,1289.0
9287,level_d,2017-05-05,2017-04-26,NC,US,1988.0,INVESTOR,2.0,4.0,54.0,276,4.0,INVESTOR,1,33.0,9.0,1393.0
9289,level_b,2019-10-20,2019-09-02,IL,US,1957.0,NAN,4.0,3.0,10.0,110,3.0,MISSING,1,64.0,48.0,495.0
9291,level_b,2019-12-11,2019-12-10,SC,US,1960.0,NAN,5.0,4.0,22.0,60,4.0,MISSING,1,61.0,1.0,443.0
9293,level_d,2017-12-06,2017-12-05,NY,US,1977.0,NAN,1.0,1.0,1.0,1,6.0,MISSING,1,44.0,1.0,1178.0
9295,level_b,2018-01-15,2017-12-14,FL,US,1975.0,WEB DESIGN,6.0,5.0,17.0,286,6.0,TECH,1,46.0,32.0,1138.0
9297,level_d,2017-05-11,2017-05-05,CA,US,1986.0,LAWYER,2.0,2.0,40.0,165,2.0,LAW,1,35.0,6.0,1387.0
9299,level_b,2018-02-21,2018-02-21,CA,US,1985.0,MANUFACTURING ASSOCIATE,4.0,4.0,198.0,662,8.0,OTHER,1,36.0,0.0,1101.0
7849,level_g,2019-01-04,2019-01-04,NC,US,1980.0,NAN,2.0,2.0,6.0,20,2.0,MISSING,1,41.0,0.0,784.0
9303,level_b,,2017-11-21,FL,US,1951.0,RETIRED,2.0,2.0,6.0,10,1.0,RETIRED,1,70.0,,
9305,level_b,2019-05-02,2019-05-02,GA,US,1970.0,NAN,1.0,1.0,4.0,13,2.0,MISSING,1,51.0,0.0,666.0
3097,level_c,,2017-07-10,MEXICO,MX,1990.0,NAN,1.0,1.0,1.0,1,5.0,MISSING,1,31.0,,
9309,level_b,2017-11-04,2017-11-01,ME,US,1953.0,PILOT,3.0,1.0,15.0,82,3.0,PILOT,1,68.0,3.0,1210.0
9311,level_b,2015-11-04,2015-11-04,CA,US,1990.0,STUDENT,5.0,3.0,15.0,134,4.0,STUDENT,1,31.0,0.0,1941.0
9313,level_d,2016-09-09,2015-10-08,BC,CA,1964.0,IT,1.0,1.0,5.0,32,4.0,TECH,1,57.0,337.0,1631.0
9315,level_d,2017-06-15,2017-06-06,CO,US,1953.0,SELF,3.0,3.0,10.0,523,3.0,SELF,1,68.0,9.0,1352.0
9317,level_d,2017-06-08,2017-05-31,IN,US,1954.0,DENTIST OWNER,3.0,6.0,10.0,390,2.0,MEDICINE,1,67.0,8.0,1359.0
9319,level_b,2016-05-09,2016-05-09,NY,US,1981.0,STUDENT,1.0,1.0,3.0,48,1.0,STUDENT,1,40.0,0.0,1754.0
9321,level_b,2018-01-04,2017-12-16,VA,US,1989.0,RESTAURATEUR,3.0,3.0,11.0,116,4.0,OTHER,1,32.0,19.0,1149.0
9323,level_d,2016-08-03,2016-08-03,CA,US,1992.0,SOFTWARE ENGINEER,2.0,3.0,11.0,292,7.0,TECH,1,29.0,0.0,1668.0
9325,level_b,2018-12-06,2018-12-06,AZ,US,1952.0,NAN,3.0,1.0,4.0,51,3.0,MISSING,1,69.0,0.0,813.0
9327,level_d,2017-06-06,2017-05-27,TX,US,1990.0,INVESTOR,4.0,3.0,52.0,212,2.0,INVESTOR,1,31.0,10.0,1361.0
9329,level_d,2017-02-23,2016-07-21,CA,US,1990.0,GRADUATE STUDENT,3.0,2.0,13.0,780,5.0,STUDENT,1,31.0,217.0,1464.0
9331,level_b,2017-08-08,2017-08-07,MI,US,1979.0,ENGINEER,4.0,4.0,87.0,368,4.0,TECH,1,42.0,1.0,1298.0
9333,level_d,2017-06-12,2017-06-04,NJ,US,1993.0,SELF EMPLOYED,4.0,6.0,18.0,240,3.0,SELF,1,28.0,8.0,1355.0
9335,level_c,2017-11-20,2017-11-18,BC,CA,1943.0,RETIRED,5.0,3.0,10.0,203,4.0,RETIRED,1,78.0,2.0,1194.0
9337,level_c,2015-11-16,2015-11-14,NC,US,1988.0,FINANCIAL SERVICES,3.0,3.0,8.0,619,6.0,FINANCE,1,33.0,2.0,1929.0
9277,level_b,2019-12-19,2019-12-18,NY,US,1976.0,NAN,1.0,1.0,1.0,1,,MISSING,1,45.0,1.0,435.0
9341,level_b,2017-01-08,2017-01-05,FL,US,1991.0,PROGRAMMER,1.0,1.0,1.0,211,4.0,TECH,1,30.0,3.0,1510.0
9343,level_b,2017-06-03,2017-05-26,TX,US,1971.0,SOFTWARE,2.0,1.0,6.0,107,1.0,TECH,1,50.0,8.0,1364.0
9345,level_b,2018-10-11,2018-04-07,IL,US,1974.0,HOUSEWIFE,1.0,1.0,2.0,18,2.0,OTHER,1,47.0,187.0,869.0
67,level_c,,2018-01-29,NY,US,1984.0,TRADER,2.0,3.0,12.0,29,3.0,TRADER,1,37.0,,
9349,level_c,2016-05-30,2016-05-29,IL,US,1952.0,RETIRED,,,,54,1.0,RETIRED,1,69.0,1.0,1733.0
9351,level_b,2018-01-09,2017-12-19,MD,US,1966.0,PERSONAL INVESTOR,5.0,4.0,30.0,101,3.0,OTHER,1,55.0,21.0,1144.0
9353,level_d,,2018-12-17,NON US,SG,1992.0,NAN,1.0,1.0,3.0,13,4.0,MISSING,1,29.0,,
9355,level_b,2018-09-28,2018-09-28,MS,US,1975.0,NAN,3.0,2.0,4.0,11,4.0,MISSING,1,46.0,0.0,882.0
9357,level_c,2015-10-29,2015-10-29,NY,US,1984.0,DIRECTCOIN INC,,,,92,2.0,OTHER,1,37.0,0.0,1947.0
9359,level_b,2019-06-08,2019-06-06,IL,US,1956.0,NAN,5.0,3.0,27.0,150,4.0,MISSING,1,65.0,2.0,629.0
9361,level_d,2017-11-13,2017-06-17,TX,US,1972.0,CEO,3.0,4.0,10.0,264,3.0,EXECUTIVE,1,49.0,149.0,1201.0
9363,level_d,2015-10-05,2015-10-05,OH,US,1990.0,ITOPERATIONS,,,,15,2.0,TECH,1,31.0,0.0,1971.0
9365,level_b,2017-06-13,2017-06-08,CA,US,1961.0,BUSINESS,1.0,1.0,5.0,69,2.0,BUSINESS,1,60.0,5.0,1354.0
3167,level_d,2015-10-17,2015-10-17,CA,US,1965.0,HOUSEWIFE,2.0,1.0,3.0,7,8.0,OTHER,1,56.0,0.0,1959.0
5693,level_d,,2018-01-23,NY,US,1979.0,FINANCE,1.0,1.0,1.0,1,4.0,FINANCE,1,42.0,,
9371,level_b,2017-05-16,2017-05-16,CA,US,1989.0,ENGINEER,3.0,3.0,32.0,282,3.0,TECH,1,32.0,0.0,1382.0
9373,level_b,2017-11-17,2017-11-14,IL,US,1989.0,OWNER OPERATOR,3.0,3.0,9.0,200,2.0,EXECUTIVE,1,32.0,3.0,1197.0
9375,level_d,2016-10-29,2016-09-21,CA,US,1984.0,ADVERTISING,3.0,3.0,8.0,244,2.0,OTHER,1,37.0,38.0,1581.0
9377,level_b,2017-05-05,2017-03-01,FL,US,1991.0,ENLISTED,2.0,3.0,6.0,50,3.0,OTHER,1,30.0,65.0,1393.0
9379,level_b,2017-12-28,2017-12-12,CA,US,1975.0,FINANCIAL ADVISOR,4.0,3.0,26.0,96,2.0,FINANCE,1,46.0,16.0,1156.0
9381,level_b,2017-02-12,2017-02-11,CA,US,1986.0,ENTREPRENEUR,,,,14,1.0,ENTREPRENEUR,1,35.0,1.0,1475.0
9383,level_c,2017-08-24,2017-08-21,QC,CA,1986.0,SOFTWARE DEVELOPER,3.0,4.0,9.0,35,2.0,TECH,1,35.0,3.0,1282.0
9385,level_c,2017-09-21,2017-09-21,TX,US,1962.0,NURSE,1.0,1.0,2.0,338,,MEDICINE,1,59.0,0.0,1254.0
9387,level_b,2017-08-18,2017-08-14,FL,US,1987.0,FINANCE MANAGER,1.0,1.0,6.0,108,2.0,FINANCE,1,34.0,4.0,1288.0
9389,level_d,2019-06-19,2019-06-17,CA,US,1962.0,NAN,3.0,2.0,4.0,8,,MISSING,1,59.0,2.0,618.0
9391,level_d,2017-05-26,2017-05-24,MI,US,1984.0,DISPATCH,3.0,4.0,9.0,202,1.0,OTHER,1,37.0,2.0,1372.0
9393,level_d,2017-10-10,2017-10-09,NON US,SG,1986.0,MARKETING OPERATIONS,5.0,3.0,28.0,152,6.0,OTHER,1,35.0,1.0,1235.0
9395,level_c,2017-09-14,2017-06-22,CA,US,1987.0,ENTREPRENEUR,3.0,2.0,14.0,319,7.0,ENTREPRENEUR,1,34.0,84.0,1261.0
9397,level_d,2017-11-18,2017-11-18,VA,US,1965.0,RECEPTIONIST,2.0,1.0,6.0,232,2.0,OTHER,1,56.0,0.0,1196.0
9399,level_d,2016-07-20,2016-07-20,NY,US,1981.0,IT CONSULTANT,,,,15,2.0,TECH,1,40.0,0.0,1682.0
9401,level_d,2018-03-22,2017-03-02,NON US,SG,1970.0,LECTURER,1.0,2.0,62.0,115,2.0,OTHER,1,51.0,385.0,1072.0
9283,level_c,2019-12-17,2019-12-16,CA,US,1985.0,NAN,3.0,2.0,3.0,19,,MISSING,1,36.0,1.0,437.0
9405,level_b,2017-12-11,2017-12-07,NY,US,1967.0,PROFESSOR,2.0,2.0,4.0,19,1.0,PROFESSOR,1,54.0,4.0,1173.0
9407,level_d,2017-06-09,2017-05-25,NY,US,1952.0,CONSULTANT,4.0,5.0,27.0,276,2.0,CONSULTANT,1,69.0,15.0,1358.0
9409,level_b,2019-09-09,2019-09-03,NE,US,1981.0,NAN,2.0,1.0,4.0,4,3.0,MISSING,1,40.0,6.0,536.0
9411,level_d,2016-12-23,2016-12-23,NON US,GB,1988.0,FINANCIAL ANALYST,1.0,1.0,5.0,230,2.0,FINANCE,1,33.0,0.0,1526.0
2773,level_c,,2018-02-07,SEOUL,KR,1983.0,INDIVIDUAL TRADER,1.0,2.0,4.0,242,3.0,OTHER,1,38.0,,
9415,level_b,2017-07-10,2017-06-26,CA,US,1980.0,STUDENT,1.0,2.0,17.0,83,1.0,STUDENT,1,41.0,14.0,1327.0
9417,level_b,2015-11-10,2015-11-10,FL,US,1981.0,COMPUTER ENGINEER,1.0,1.0,5.0,134,5.0,TECH,1,40.0,0.0,1935.0
9419,level_c,2016-06-17,2016-06-10,NC,US,1992.0,STUDENT,,,,226,2.0,STUDENT,1,29.0,7.0,1715.0
9421,level_b,2017-06-19,2017-06-13,CA,US,1985.0,ENGINEERING TECHNICIAN,2.0,1.0,3.0,22,1.0,TECH,1,36.0,6.0,1348.0
9423,level_b,2017-06-20,2017-06-15,KS,US,1978.0,NEUROSURGEON,5.0,4.0,43.0,847,5.0,MEDICINE,1,43.0,5.0,1347.0
9425,level_b,2017-03-07,2017-03-05,GA,US,1979.0,AUTOMATION AND SECURITY,,,,78,1.0,TECH,1,42.0,2.0,1452.0
1135,level_d,2018-01-23,2018-01-19,MAOPOLSKIE,PL,1986.0,NAN,3.0,2.0,3.0,15,,MISSING,1,35.0,4.0,1130.0
9429,level_c,2018-03-15,2017-12-29,IL,US,1982.0,PORTFOLIO MANAGER,3.0,2.0,6.0,284,2.0,MANAGER,1,39.0,76.0,1079.0
9431,level_b,2017-08-29,2017-08-29,IN,US,1986.0,ENTREPRENEUR,,,,52,1.0,ENTREPRENEUR,1,35.0,0.0,1277.0
9433,level_b,2017-05-13,2017-04-25,CA,US,1962.0,ARMY OFFICER,1.0,1.0,3.0,28,1.0,OTHER,1,59.0,18.0,1385.0
1479,level_b,2018-08-03,2018-04-24,NY,US,1986.0,CEO BLOCKFI,4.0,3.0,10.0,122,3.0,EXECUTIVE,1,35.0,101.0,938.0
9437,level_b,2019-11-03,2019-11-03,NY,US,1988.0,NAN,4.0,3.0,5.0,10,,MISSING,1,33.0,0.0,481.0
9439,level_b,2017-06-07,2017-05-30,NJ,US,1992.0,PROGRAMMER,5.0,3.0,16.0,84,6.0,TECH,1,29.0,8.0,1360.0
9441,level_b,2017-06-19,2017-06-06,WA,US,1974.0,BUSINESS OWNER,1.0,1.0,5.0,20,5.0,EXECUTIVE,1,47.0,13.0,1348.0
9443,level_b,2019-05-15,2019-05-15,VA,US,1954.0,NAN,3.0,3.0,8.0,372,3.0,MISSING,1,67.0,0.0,653.0
9445,level_b,2018-02-10,2018-02-10,CO,US,1961.0,SALES  SERVICE,4.0,5.0,18.0,105,1.0,SALES,1,60.0,0.0,1112.0
9447,level_b,2017-06-22,2017-06-17,FL,US,1994.0,MARKETING,3.0,3.0,11.0,99,3.0,MARKETING,1,27.0,5.0,1345.0
9449,level_b,2017-11-02,2017-10-31,FL,US,1971.0,SALES,1.0,1.0,5.0,34,2.0,SALES,1,50.0,2.0,1212.0
9451,level_b,2018-01-09,2017-12-20,CA,US,1966.0,CEO,1.0,1.0,8.0,15,2.0,EXECUTIVE,1,55.0,20.0,1144.0
7999,level_g,2018-10-23,2018-10-22,TX,US,1955.0,NAN,1.0,1.0,1.0,1,5.0,MISSING,1,66.0,1.0,857.0
9455,level_b,2017-05-11,2017-05-06,FL,US,1982.0,SOFTWARE DEVELOPER,1.0,1.0,2.0,6,1.0,TECH,1,39.0,5.0,1387.0
9457,level_d,2017-10-26,2017-10-20,MA,US,1985.0,FINANCE,5.0,5.0,10.0,223,4.0,FINANCE,1,36.0,6.0,1219.0
9459,level_b,2017-05-15,2017-05-11,NY,US,1987.0,ATTORNEY,5.0,6.0,17.0,1541,4.0,LAW,1,34.0,4.0,1383.0
9461,level_d,2017-09-02,2017-09-01,NJ,US,1959.0,CONSULTANT,,,,31,2.0,CONSULTANT,1,62.0,1.0,1273.0
9463,level_b,2017-05-15,2017-05-10,NY,US,1981.0,APPLICATION PROGRAMMER,3.0,4.0,6.0,97,2.0,TECH,1,40.0,5.0,1383.0
9465,level_b,2017-12-10,2017-12-08,CO,US,1990.0,SELF EMPLOYED,3.0,3.0,11.0,50,4.0,SELF,1,31.0,2.0,1174.0
9467,level_b,2017-07-18,2017-06-21,DC,US,1995.0,STUDENT,4.0,4.0,20.0,217,15.0,STUDENT,1,26.0,27.0,1319.0
7025,level_g,2019-10-25,2019-10-25,FRANCE,FR,1982.0,NAN,1.0,1.0,1.0,1,3.0,MISSING,1,39.0,0.0,490.0
9471,level_c,2015-10-07,2015-10-07,NY,US,1974.0,IT MANAGER,6.0,4.0,24.0,213,5.0,TECH,1,47.0,0.0,1969.0
9473,level_b,2017-01-23,2017-01-17,NY,US,1970.0,NURSING ASSISTANT,5.0,6.0,17.0,370,3.0,MEDICINE,1,51.0,6.0,1495.0
9475,level_d,2017-09-15,2017-09-14,CA,US,1971.0,ENGINEER,3.0,2.0,5.0,172,12.0,TECH,1,50.0,1.0,1260.0
9477,level_b,2017-06-26,2017-06-21,CA,US,1971.0,MARKETING,3.0,2.0,5.0,45,1.0,MARKETING,1,50.0,5.0,1341.0
9479,level_d,2019-06-08,2019-06-06,NM,US,1955.0,NAN,3.0,3.0,9.0,145,9.0,MISSING,1,66.0,2.0,629.0
8147,level_c,2018-05-22,2018-05-22,OR,US,1984.0,STRATEGIST,1.0,1.0,3.0,7,,OTHER,1,37.0,0.0,1011.0
9483,level_d,2017-05-24,2017-05-23,CA,US,1981.0,CEO,5.0,5.0,17.0,134,3.0,EXECUTIVE,1,40.0,1.0,1374.0
9485,level_b,2018-05-30,2018-05-26,TX,US,1970.0,INVESTOR,3.0,3.0,14.0,47,2.0,INVESTOR,1,51.0,4.0,1003.0
9487,level_b,2017-03-20,2017-01-08,FL,US,1985.0,SELFEMPLOYED,4.0,4.0,31.0,165,4.0,SELF,1,36.0,71.0,1439.0
9489,level_b,2018-02-16,2018-01-08,CA,US,1991.0,SOFTWARE ENGINEER,2.0,3.0,10.0,46,1.0,TECH,1,30.0,39.0,1106.0
9491,level_b,2017-08-22,2017-08-21,GA,US,1982.0,IT DIRECTOR,4.0,4.0,20.0,97,1.0,TECH,1,39.0,1.0,1284.0
9493,level_b,2017-07-21,2017-07-14,UT,US,1960.0,PROFESSIONAL TRUCK DRIVER,4.0,3.0,11.0,69,3.0,OTHER,1,61.0,7.0,1316.0
9495,level_b,2018-07-23,2018-07-23,NJ,US,1951.0,RETIRE,8.0,6.0,29.0,604,6.0,RETIRED,1,70.0,0.0,949.0
9497,level_b,2016-06-27,2016-06-25,IL,US,1969.0,SELF EMPLOYED,2.0,1.0,7.0,42,4.0,SELF,1,52.0,2.0,1705.0
9499,level_d,2018-04-10,2018-04-10,MN,US,1977.0,INVESTOR AND PROGRAMMING STUDENT,1.0,2.0,34.0,40,2.0,STUDENT,1,44.0,0.0,1053.0
9501,level_b,2017-06-07,2017-05-30,CA,US,1972.0,WEB TECHNOLOGIST,1.0,1.0,7.0,263,1.0,TECH,1,49.0,8.0,1360.0
9503,level_d,,2018-12-19,ON,CA,1965.0,CONSULTANT,3.0,3.0,20.0,277,7.0,CONSULTANT,1,56.0,,
9505,level_b,2017-09-07,2017-05-10,MA,US,1996.0,SALES ASSOCIATION,3.0,2.0,12.0,253,2.0,SALES,1,25.0,120.0,1268.0
9507,level_b,2017-03-06,2017-02-14,MI,US,1990.0,FREELANCER,4.0,3.0,8.0,405,1.0,OTHER,1,31.0,20.0,1453.0
9509,level_b,2019-09-23,2019-08-21,KS,US,1974.0,NAN,4.0,3.0,9.0,33,1.0,MISSING,1,47.0,33.0,522.0
9511,level_d,2018-01-04,2017-12-17,TX,US,1996.0,INVESTOR,2.0,2.0,8.0,47,2.0,INVESTOR,1,25.0,18.0,1149.0
