ACCOUNT_ID,AMOUNT_nunique_type_1,AMOUNT_nunique_type_2,AMOUNT_nunique_type_3,AMOUNT_nunique_type_4,AMOUNT_nunique_type_5,AMOUNT_sum_type_1,AMOUNT_sum_type_2,AMOUNT_sum_type_3,AMOUNT_sum_type_4,AMOUNT_sum_type_5,CURRENCY_nunique_type_1,CURRENCY_nunique_type_2,CURRENCY_nunique_type_3,CURRENCY_nunique_type_4,CURRENCY_nunique_type_5,CURRENCY_sum_type_1,CURRENCY_sum_type_2,CURRENCY_sum_type_3,CURRENCY_sum_type_4,CURRENCY_sum_type_5
8805,,,1.0,,,,,50000.0,,,,,1.0,,,,,currency_1,,
8809,,,1.0,,,,,50000.0,,,,,1.0,,,,,currency_1,,
8817,1.0,5.0,1.0,,,2000.0,0.331672,1000.0,,,1.0,1.0,1.0,,,currency_1currency_1currency_1currency_1,currency_2currency_2currency_2currency_2currency_2,currency_1currency_1,,
8819,1.0,,2.0,,,1500.0,,10500.0,,,1.0,,1.0,,,currency_1currency_1currency_1,,currency_1currency_1,,
8827,,,1.0,,,,,100000.0,,,,,1.0,,,,,currency_1,,
8829,,1.0,1.0,,,,2.3176400000000004,15000.0,,,,1.0,1.0,,,,currency_2,currency_1,,
8831,2.0,1.0,3.0,,,0.508,2317.78,0.5279,,,1.0,1.0,1.0,,,currency_2currency_2,currency_1,currency_2currency_2currency_2,,
8835,,2.0,,,,,19.012446,,,,,2.0,,,,,currency_3currency_2,,,
8837,,1.0,1.0,,,,27335.49,6.5,,,,1.0,1.0,,,,currency_1,currency_2,,
8841,1.0,1.0,2.0,,,0.7907109999999999,6000.0,6.550711,,,1.0,1.0,1.0,,,currency_2,currency_1,currency_2currency_2,,
8847,1.0,1.0,2.0,,,1500.0,0.02102,0.041271,,,1.0,1.0,1.0,,,currency_1currency_1currency_1,currency_2,currency_2currency_2,,
8853,,,1.0,,,,,500.0,,,,,1.0,,,,,currency_1,,
8855,1.0,1.0,2.0,,,500.0,4.5969999999999995,1500.0,,,1.0,1.0,1.0,,,currency_1,currency_3,currency_1currency_1,,
8863,,2.0,1.0,,,,4.3057,14800.0,,,,1.0,1.0,,,,currency_2currency_2,currency_1,,
8865,,,1.0,,,,,0.78,,,,,1.0,,,,,currency_3,,
8867,,1.0,2.0,,,,4.677586,79425.0,,,,1.0,1.0,,,,currency_2,currency_1currency_1,,
8871,,1.0,1.0,,,,0.7135819999999999,2.213422,,,,1.0,1.0,,,,currency_2,currency_2,,
8873,,2.0,,,,,20005.0,,,,,2.0,,,,,currency_1currency_1currency_2,,,
8877,1.0,,1.0,,,2500.0,,2500.0,,,1.0,,1.0,,,currency_1currency_1currency_1currency_1currency_1,,currency_1currency_1currency_1currency_1currency_1,,
8879,1.0,,1.0,,,1500.0,,500.0,,,1.0,,1.0,,,currency_1currency_1currency_1,,currency_1,,
8881,1.0,,1.0,,,1000.0,,500.0,,,1.0,,1.0,,,currency_1,,currency_1,,
8883,1.0,2.0,1.0,,,500.0,11.283727,10000.0,,,1.0,2.0,1.0,,,currency_1,currency_3currency_2,currency_1,,
8885,,2.0,,,,,12.0,,,,,2.0,,,,,currency_2currency_3,,,
8891,,1.0,,,,,1.0,,,,,1.0,,,,,currency_2,,,
8897,,1.0,2.0,,,,0.9738379999999999,24009.57,,,,1.0,1.0,,,,currency_2,currency_1currency_1,,
8903,,1.0,,,,,14728.09,,,,,1.0,,,,,currency_1,,,
8905,1.0,2.0,4.0,,,0.18899999999999997,1064.7227950000001,7001.663408,,,1.0,2.0,3.0,,,currency_2,currency_2currency_1,currency_1currency_3currency_2currency_2,,
8907,,1.0,,,,,14.133318,,,,,1.0,,,,,currency_2,,,
8915,1.0,,1.0,,,1000.0,,1500.0,,,1.0,,1.0,,,currency_1currency_1,,currency_1currency_1currency_1,,
8923,,,1.0,,,,,100.0,,,,,1.0,,,,,currency_1,,
8929,,2.0,,,,,700.51,,,,,2.0,,,,,currency_3currency_1,,,
8935,,,1.0,,,,,45000.0,,,,,1.0,,,,,currency_1,,
8941,,,1.0,,,,,100000.0,,,,,1.0,,,,,currency_1,,
8945,9.0,2.0,13.0,,,6.952741,2944.959434,9.758785000000001,,,1.0,2.0,1.0,,,currency_2currency_2currency_2currency_2currency_2currency_2currency_2currency_2currency_2,currency_3currency_1,currency_2currency_2currency_2currency_2currency_2currency_2currency_2currency_2currency_2currency_2currency_2currency_2currency_2,,
8951,,4.0,2.0,,,,56.10328,17000.0,,,,1.0,1.0,,,,currency_3currency_3currency_3currency_3,currency_1currency_1currency_1currency_1currency_1,,
8953,,6.0,2.0,,,,4561.634399,1.3052000000000001,,,,2.0,2.0,,,,currency_2currency_2currency_2currency_2currency_1currency_1,currency_2currency_3,,
8959,1.0,,,,,20000.0,,,,,1.0,,,,,currency_1currency_1,,,,
8961,,2.0,,,,,2.0049230000000002,,,,,1.0,,,,,currency_2currency_2,,,
8971,,1.0,2.0,,,,1236.91,27.908959,,,,1.0,2.0,,,,currency_1,currency_3currency_2,,
8973,1.0,,1.0,,,500.0,,350.0,,,1.0,,1.0,,,currency_1,,currency_1,,
8975,1.0,2.0,2.0,,,1000.0,1.561178,7000.0,,,1.0,1.0,1.0,,,currency_1currency_1,currency_2currency_2,currency_1currency_1currency_1currency_1currency_1,,
8979,,,1.0,,,,,1000.0,,,,,1.0,,,,,currency_1,,
8981,,1.0,,,,,0.4221,,,,,1.0,,,,,currency_2,,,
8987,1.0,,8.0,,,0.038036,,0.24758799999999997,,,1.0,,1.0,,,currency_2,,currency_2currency_2currency_2currency_2currency_2currency_2currency_2currency_2,,
8995,1.0,,1.0,,,1000.0,,2000.0,,,1.0,,1.0,,,currency_1currency_1,,currency_1currency_1currency_1currency_1,,
8997,1.0,4.0,2.0,,,37.993451,77.67712499999999,40007.993451,,,1.0,2.0,2.0,,,currency_2,currency_3currency_2currency_2currency_3,currency_2currency_1,,
8999,1.0,,14.0,,,0.030224,,0.41579000000000005,,,1.0,,1.0,,,currency_2,,currency_2currency_2currency_2currency_2currency_2currency_2currency_2currency_2currency_2currency_2currency_2currency_2currency_2currency_2,,
9001,1.0,6.0,3.0,,,0.05890700000000001,260.72139200000004,0.10317700000000002,,,1.0,2.0,1.0,,,currency_2,currency_2currency_2currency_2currency_2currency_2currency_1,currency_2currency_2currency_2,,
9005,,,1.0,,,,,8.999,,,,,1.0,,,,,currency_2,,
9015,,1.0,1.0,,,,0.041402,550.0,,,,1.0,1.0,,,,currency_2,currency_1,,
9019,,1.0,1.0,,,,35.0,6.006727,,,,1.0,1.0,,,,currency_3,currency_3,,
9023,,,1.0,,,,,100000.0,,,,,1.0,,,,,currency_1,,
9025,,3.0,2.0,,,,0.127594,3.15,,,,1.0,1.0,,,,currency_2currency_2currency_2,currency_3currency_3,,
9027,,2.0,2.0,,,,9.4,6300.0,,,,2.0,1.0,,,,currency_2currency_3,currency_1currency_1,,
9033,,1.0,,,,,25.0,,,,,1.0,,,,,currency_3,,,
9035,1.0,12.0,13.0,,,1.8996,165.20000000000002,276.08835,,,1.0,2.0,2.0,,,currency_2,currency_2currency_3currency_3currency_2currency_2currency_3currency_2currency_2currency_2currency_3currency_2currency_3currency_3currency_2,currency_3currency_3currency_3currency_3currency_3currency_3currency_3currency_3currency_3currency_3currency_2currency_2currency_3,,
9039,1.0,,1.0,,,1000.0,,1000.0,,,1.0,,1.0,,,currency_1currency_1,,currency_1currency_1,,
9041,1.0,5.0,22.0,,,9.0,783000.0,3010.4,,,1.0,1.0,2.0,,,currency_2currency_2,currency_1currency_1currency_1currency_1currency_1,currency_2currency_3currency_3currency_3currency_3currency_3currency_3currency_3currency_3currency_2currency_3currency_3currency_3currency_3currency_3currency_3currency_3currency_3currency_3currency_3currency_3currency_3currency_3currency_3currency_3currency_3,,
9057,,,4.0,,,,,348.252299,,,,,1.0,,,,,currency_2currency_2currency_2currency_2,,
9059,,,1.0,,,,,1450.0,,,,,1.0,,,,,currency_1,,
9063,,4.0,2.0,,,,69.844885,8201.0,,,,1.0,2.0,,,,currency_3currency_3currency_3currency_3,currency_1currency_3,,
9071,,1.0,1.0,,,,1.0,1200.0,,,,1.0,1.0,,,,currency_2,currency_1,,
9073,,1.0,,,,,25000.0,,,,,1.0,,,,,currency_1,,,
9075,,,1.0,,,,,50000.0,,,,,1.0,,,,,currency_1,,
9077,1.0,,1.0,,,0.135388,,0.135388,,,1.0,,1.0,,,currency_2,,currency_2,,
9079,,1.0,,,,,2.308147,,,,,1.0,,,,,currency_2,,,
9085,,1.0,1.0,,,,2.6057069999999998,20200.0,,,,1.0,1.0,,,,currency_2,currency_1,,
9091,,,1.0,,,,,80000.0,,,,,1.0,,,,,currency_1,,
9093,1.0,2.0,,,,1000.0,1.036149,,,,1.0,1.0,,,,currency_1currency_1,currency_2currency_2,,,
9097,1.0,1.0,1.0,,,0.0746,389.0,0.0746,,,1.0,1.0,1.0,,,currency_2,currency_1,currency_2,,
9101,1.0,,2.0,,,1500.0,,510.0,,,1.0,,2.0,,,currency_1currency_1currency_1,,currency_2currency_1,,
9103,1.0,2.0,1.0,,,3000.0,0.22397,2500.0,,,1.0,1.0,1.0,,,currency_1currency_1currency_1currency_1currency_1currency_1,currency_2currency_2,currency_1currency_1currency_1currency_1currency_1,,
9105,1.0,,1.0,,,500.0,,5.0,,,1.0,,1.0,,,currency_1,,currency_2,,
9107,4.0,2.0,5.0,,,11.983,50678.060000000005,511.983,,,1.0,1.0,2.0,,,currency_2currency_2currency_2currency_2,currency_1currency_1,currency_2currency_2currency_2currency_2currency_1,,
9115,,1.0,,,,,0.4,,,,,1.0,,,,,currency_2,,,
9119,,,1.0,,,,,500.0,,,,,1.0,,,,,currency_1,,
9123,,,1.0,,,,,3.5,,,,,1.0,,,,,currency_2,,
9127,1.0,4.0,1.0,,,500.0,41.463802,8.13,,,1.0,2.0,1.0,,,currency_1,currency_2currency_3currency_2currency_3,currency_3,,
9131,1.0,,7.0,,,0.013097,,2.306737,,,1.0,,2.0,,,currency_2,,currency_2currency_2currency_3currency_3currency_2currency_2currency_3,,
9135,,1.0,,,,,4.116257,,,,,1.0,,,,,currency_2,,,
9139,,,1.0,,,,,10.0,,,,,1.0,,,,,currency_2,,
9143,,2.0,,,,,1.1,,,,,1.0,,,,,currency_2currency_2,,,
9161,,,1.0,,,,,8000.0,,,,,1.0,,,,,currency_1,,
9163,,3.0,1.0,,,,183.0,475000.0,,,,2.0,1.0,,,,currency_3currency_3currency_2,currency_1,,
9171,,,1.0,,,,,0.002877,,,,,1.0,,,,,currency_2,,
9173,1.0,4.0,5.0,,,0.09923799999999999,20.123859,749.099238,,,1.0,1.0,2.0,,,currency_2,currency_2currency_2currency_2currency_2,currency_2currency_3currency_3currency_3currency_3,,
9175,,1.0,,,,,2.0,,,,,1.0,,,,,currency_2,,,
9179,,1.0,,,,,0.0252,,,,,1.0,,,,,currency_2,,,
9189,3.0,1.0,3.0,,,1500.052163,0.121,1000.0521630000001,,,2.0,1.0,2.0,,,currency_2currency_2currency_1currency_1currency_1,currency_2,currency_2currency_2currency_1currency_1,,
9195,3.0,,2.0,,,1502.7372209999999,,2.737221,,,2.0,,1.0,,,currency_1currency_2currency_2currency_1currency_1,,currency_2currency_2,,
9199,,1.0,1.0,,,,11.827,175000.0,,,,1.0,1.0,,,,currency_2,currency_1,,
9203,,1.0,1.0,,,,121370.93,8.5,,,,1.0,1.0,,,,currency_1,currency_2,,
9205,1.0,1.0,1.0,,,0.24527,1048.88,0.24527,,,1.0,1.0,1.0,,,currency_2,currency_1,currency_2,,
9207,,1.0,,,,,0.016594,,,,,1.0,,,,,currency_2,,,
9209,,1.0,1.0,,,,323.039581,329.711519,,,,1.0,1.0,,,,currency_3,currency_3,,
9217,,1.0,1.0,,,,0.801026,5000.0,,,,1.0,1.0,,,,currency_2,currency_1,,
9221,2.0,,1.0,,,788.0,,1500.0,,,1.0,,1.0,,,currency_1currency_1,,currency_1currency_1currency_1,,
9225,,5.0,1.0,,,,0.9662999999999999,14500.0,,,,1.0,1.0,,,,currency_2currency_2currency_2currency_2currency_2,currency_1,,
9235,,5.0,,,,,1.4558820000000001,,,,,1.0,,,,,currency_2currency_2currency_2currency_2currency_2,,,
9239,,1.0,1.0,,,,7.6267,20000.0,,,,1.0,1.0,,,,currency_2,currency_1,,
9241,1.0,1.0,1.0,,,30.0,100000.0,30.0,,,1.0,1.0,1.0,,,currency_2,currency_1,currency_2,,
9251,1.0,,,,,1000.0,,,,,1.0,,,,,currency_1currency_1,,,,
9259,1.0,3.0,,,,2000.0,0.033324,,,,1.0,1.0,,,,currency_1currency_1currency_1currency_1,currency_2currency_2currency_2,,,
9261,2.0,,2.0,,,1150.0,,502.200226,,,1.0,,2.0,,,currency_1currency_1currency_1,,currency_1currency_2,,
9263,,1.0,,,,,0.24018299999999998,,,,,1.0,,,,,currency_2,,,
9265,,,5.0,,,,,39379.187999999995,,,,,2.0,,,,,currency_1currency_1currency_1currency_1currency_3currency_3,,
9267,,1.0,,,,,3.9,,,,,1.0,,,,,currency_3,,,
9269,,1.0,,,,,35.0,,,,,1.0,,,,,currency_3,,,
9271,3.0,1.0,2.0,,,54.066428,3645.0,1.066428,,,2.0,1.0,1.0,,,currency_1currency_2currency_2,currency_1,currency_2currency_2,,
9273,1.0,3.0,,,,500.0,12.357851,,,,1.0,2.0,,,,currency_1,currency_2currency_3currency_3,,,
9285,,,3.0,,,,,0.584069,,,,,1.0,,,,,currency_2currency_2currency_2,,
9317,1.0,4.0,1.0,,,1.0005979999999999,40003.558000000005,1.0005979999999999,,,1.0,2.0,1.0,,,currency_2,currency_2currency_2currency_1currency_2currency_2,currency_2,,
9329,,3.0,2.0,,,,19705.62,15521.211577,,,,1.0,2.0,,,,currency_1currency_1currency_1,currency_3currency_1,,
9331,2.0,,2.0,,,2000.72317,,2000.72317,,,2.0,,2.0,,,currency_1currency_1currency_2currency_1currency_1,,currency_1currency_2currency_1currency_1currency_1,,
9337,1.0,2.0,2.0,,,1.378775,4966.5599999999995,2.497648,,,1.0,1.0,1.0,,,currency_2,currency_1currency_1,currency_2currency_2,,
9343,,1.0,,,,,10.5,,,,,1.0,,,,,currency_3,,,
9365,4.0,2.0,8.0,,,86.9981,1106263.33,1863.9926999999998,,,1.0,1.0,2.0,,,currency_2currency_2currency_2currency_2,currency_1currency_1,currency_3currency_3currency_2currency_2currency_3currency_2currency_2currency_2currency_3,,
9371,,1.0,3.0,,,,0.11,2502.6,,,,1.0,2.0,,,,currency_2,currency_3currency_3currency_1,,
9375,1.0,5.0,1.0,,,5.0,5.173444,5.0,,,1.0,1.0,1.0,,,currency_2,currency_2currency_2currency_2currency_2currency_2,currency_2,,
9383,1.0,,2.0,,,1.5,,15981.5,,,1.0,,2.0,,,currency_2,,currency_1currency_2currency_1,,
9385,2.0,,3.0,,,0.068882,,0.166102,,,1.0,,1.0,,,currency_2currency_2,,currency_2currency_2currency_2,,
9391,,,1.0,,,,,5.318814,,,,,1.0,,,,,currency_2,,
9395,,,1.0,,,,,500.0,,,,,1.0,,,,,currency_1,,
9423,,5.0,,,,,12.900500000000001,,,,,1.0,,,,,currency_3currency_3currency_3currency_3currency_3,,,
9431,4.0,7.0,9.0,,,6.800196,116567.51,16.410219,,,1.0,1.0,1.0,,,currency_2currency_2currency_2currency_2currency_2,currency_1currency_1currency_1currency_1currency_1currency_1currency_1,currency_2currency_2currency_2currency_2currency_2currency_2currency_2currency_2currency_2currency_2,,
9457,1.0,2.0,,,,1000.0,0.451367,,,,1.0,1.0,,,,currency_1currency_1,currency_2currency_2,,,
9459,1.0,,1.0,,,1500.0,,1000.0,,,1.0,,1.0,,,currency_1currency_1currency_1,,currency_1currency_1,,
9461,,,2.0,,,,,149000.0,,,,,1.0,,,,,currency_1currency_1,,
9467,,,1.0,,,,,50000.0,,,,,1.0,,,,,currency_1,,
9473,1.0,1.0,1.0,,,0.113532,0.091937,0.113532,,,1.0,1.0,1.0,,,currency_2,currency_2,currency_2,,
9475,1.0,,,,,500.0,,,,,1.0,,,,,currency_1,,,,
9483,,1.0,1.0,,,,244000.0,53.0,,,,1.0,1.0,,,,currency_1,currency_2,,
9501,,6.0,1.0,,,,106.56595700000001,10000.0,,,,1.0,1.0,,,,currency_3currency_3currency_3currency_3currency_3currency_3,currency_1currency_1,,
9507,1.0,2.0,,,,500.0,1720.91,,,,1.0,1.0,,,,currency_1,currency_1currency_1,,,
9513,,,1.0,,,,,0.4345,,,,,1.0,,,,,currency_2,,
9515,1.0,1.0,1.0,,,2.9989999999999997,4000.0,5.997999999999999,,,1.0,1.0,1.0,,,currency_2,currency_1,currency_2currency_2,,
9519,1.0,,,,,500.0,,,,,1.0,,,,,currency_1,,,,
9523,1.0,1.0,,,,0.316065,1.513001,,,,1.0,1.0,,,,currency_4,currency_2,,,
9527,,1.0,,,,,4.0,,,,,1.0,,,,,currency_3,,,
9529,,1.0,1.0,,,,1.348702,5000.0,,,,1.0,1.0,,,,currency_2,currency_1,,
9533,39.0,8.0,67.0,,,3.688546,163.473722,7.0382070000000025,,,1.0,1.0,1.0,,,currency_2currency_2currency_2currency_2currency_2currency_2currency_2currency_2currency_2currency_2currency_2currency_2currency_2currency_2currency_2currency_2currency_2currency_2currency_2currency_2currency_2currency_2currency_2currency_2currency_2currency_2currency_2currency_2currency_2currency_2currency_2currency_2currency_2currency_2currency_2currency_2currency_2currency_2currency_2,currency_3currency_3currency_3currency_3currency_3currency_3currency_3currency_3,currency_2currency_2currency_2currency_2currency_2currency_2currency_2currency_2currency_2currency_2currency_2currency_2currency_2currency_2currency_2currency_2currency_2currency_2currency_2currency_2currency_2currency_2currency_2currency_2currency_2currency_2currency_2currency_2currency_2currency_2currency_2currency_2currency_2currency_2currency_2currency_2currency_2currency_2currency_2currency_2currency_2currency_2currency_2currency_2currency_2currency_2currency_2currency_2currency_2currency_2currency_2currency_2currency_2currency_2currency_2currency_2currency_2currency_2currency_2currency_2currency_2currency_2currency_2currency_2currency_2currency_2currency_2,,
9541,1.0,,3.0,,,500.0,,1494.03,,,1.0,,1.0,,,currency_1,,currency_1currency_1currency_1,,
9547,,3.0,,,,,1205.239,,,,,1.0,,,,,currency_3currency_3currency_3currency_3,,,
9557,,3.0,1.0,,,,258.19,115000.0,,,,1.0,1.0,,,,currency_3currency_3currency_3,currency_1,,
9561,1.0,,1.0,,,500.0,,1500.0,,,1.0,,1.0,,,currency_1,,currency_1currency_1currency_1,,
9563,,1.0,1.0,,,,0.65,30000.0,,,,1.0,1.0,,,,currency_2,currency_1,,
9571,,1.0,,,,,1000.0,,,,,1.0,,,,,currency_1,,,
9573,,1.0,1.0,,,,6.377619,49575.0,,,,1.0,1.0,,,,currency_2,currency_1,,
9575,1.0,1.0,1.0,,,1.184265,0.92,1.184265,,,1.0,1.0,1.0,,,currency_2,currency_2currency_2,currency_2,,
9577,,,1.0,,,,,0.002706,,,,,1.0,,,,,currency_2,,
9581,1.0,2.0,2.0,,,2500.0,13.0,1500.5,,,1.0,1.0,2.0,,,currency_1currency_1currency_1currency_1currency_1,currency_3currency_3,currency_1currency_1currency_1currency_2,,
9593,1.0,4.0,1.0,,,500.0,114.077038,50000.0,,,1.0,2.0,1.0,,,currency_1,currency_3currency_3currency_3currency_2,currency_1,,
9601,,2.0,,,,,29.898483,,,,,2.0,,,,,currency_3currency_2,,,
9607,,4.0,4.0,,,,74.972565,1065.0,,,,1.0,1.0,,,,currency_2currency_2currency_2currency_2,currency_3currency_3currency_3currency_3,,
9609,,1.0,,,,,1.5,,,,,1.0,,,,,currency_2,,,
9611,,2.0,2.0,,,,549.3199999999999,0.9560620000000001,,,,1.0,2.0,,,,currency_1currency_1,currency_3currency_2,,
9613,,1.0,,,,,160876.61,,,,,1.0,,,,,currency_1,,,
9619,,,1.0,,,,,310.5,,,,,1.0,,,,,currency_1,,
9623,,1.0,1.0,,,,73.44335699999999,22000.0,,,,1.0,1.0,,,,currency_3,currency_1,,
9625,,,1.0,,,,,500.0,,,,,1.0,,,,,currency_1,,
9629,,3.0,1.0,,,,38.848,50000.0,,,,2.0,1.0,,,,currency_3currency_2currency_2,currency_1,,
9639,2.0,,1.0,,,750.0,,500.0,,,1.0,,1.0,,,currency_1currency_1,,currency_1,,
9641,1.0,5.0,1.0,,,500.0,23.277129000000002,28.344658000000003,,,1.0,2.0,1.0,,,currency_1,currency_2currency_3currency_2currency_2currency_2,currency_3,,
9647,,,1.0,,,,,500.0,,,,,1.0,,,,,currency_1,,
9649,,1.0,1.0,,,,8000.0,4.0,,,,1.0,1.0,,,,currency_1,currency_3,,
9663,1.0,2.0,,,,500.0,7.988355,,,,1.0,2.0,,,,currency_1,currency_2currency_3,,,
9667,4.0,4.0,4.0,,,1001.034536,3271.684371,501.03453599999995,,,2.0,3.0,2.0,,,currency_2currency_1currency_2currency_1currency_2,currency_3currency_2currency_1currency_2,currency_2currency_1currency_2currency_2,,
9671,,1.0,,,,,13.610999999999999,,,,,1.0,,,,,currency_2,,,
9677,1.0,2.0,2.0,,,3.229811,14997.473699,303.229811,,,1.0,2.0,2.0,,,currency_2,currency_1currency_2,currency_2currency_1,,
9679,,1.0,,,,,0.006999999999999999,,,,,1.0,,,,,currency_2,,,
9681,1.0,,,,,150.0,,,,,1.0,,,,,currency_1,,,,
9687,1.0,1.0,2.0,,,100.0,0.027755000000000002,150.0,,,1.0,1.0,1.0,,,currency_1,currency_2,currency_1currency_1,,
9689,,1.0,,,,,13500.0,,,,,1.0,,,,,currency_1,,,
9693,1.0,1.0,,,,500.0,0.174803,,,,1.0,1.0,,,,currency_1,currency_2,,,
9695,,1.0,1.0,,,,60.611000000000004,310.999559,,,,1.0,1.0,,,,currency_3,currency_3,,
9697,1.0,3.0,3.0,,,80.11,0.040067000000000005,294.90999999999997,,,1.0,1.0,1.0,,,currency_1,currency_2currency_2currency_2,currency_1currency_1currency_1,,
9699,10.0,3.0,22.0,,,503.276358,4.201922,3.8232079999999997,,,2.0,1.0,1.0,,,currency_2currency_2currency_2currency_2currency_2currency_2currency_2currency_1currency_2currency_2,currency_2currency_2currency_2,currency_2currency_2currency_2currency_2currency_2currency_2currency_2currency_2currency_2currency_2currency_2currency_2currency_2currency_2currency_2currency_2currency_2currency_2currency_2currency_2currency_2currency_2,,
9709,,17.0,2.0,,,,115.56127300000001,6323.972374,,,,2.0,2.0,,,,currency_2currency_3currency_2currency_3currency_2currency_3currency_2currency_3currency_3currency_3currency_2currency_3currency_2currency_3currency_3currency_2currency_2,currency_1currency_3,,
9713,,2.0,2.0,,,,9.99,9.99,,,,1.0,1.0,,,,currency_2currency_2,currency_2currency_2,,
9719,,1.0,,,,,15833.34,,,,,1.0,,,,,currency_1,,,
9723,1.0,,1.0,,,50000.0,,20000.0,,,1.0,,1.0,,,currency_1currency_1currency_1currency_1currency_1,,currency_1currency_1,,
9729,,5.0,,,,,21530.79,,,,,1.0,,,,,currency_1currency_1currency_1currency_1currency_1,,,
9735,,,1.0,,,,,0.249,,,,,1.0,,,,,currency_2,,
9739,1.0,,1.0,,,2500.0,,0.126396,,,1.0,,1.0,,,currency_1currency_1currency_1currency_1currency_1,,currency_2,,
9743,2.0,3.0,2.0,,,2.175138,5.965588,2.175138,,,1.0,2.0,1.0,,,currency_2currency_2,currency_2currency_2currency_3,currency_2currency_2,,
9757,3.0,1.0,3.0,,,0.164941,1000.0,0.164941,,,1.0,1.0,1.0,,,currency_2currency_2currency_2,currency_1,currency_2currency_2currency_2,,
9783,,1.0,1.0,,,,4.96,1480.0,,,,1.0,1.0,,,,currency_3,currency_1,,
9797,1.0,3.0,2.0,,,1000.0,15.162433,6000.0,,,1.0,2.0,1.0,,,currency_1currency_1,currency_2currency_3currency_3,currency_1currency_1currency_1,,
9799,,1.0,1.0,,,,0.5,25000.0,,,,1.0,1.0,,,,currency_2,currency_1,,
9805,,,1.0,,,,,75000.0,,,,,1.0,,,,,currency_1,,
9807,,1.0,1.0,,,,0.001,8500.0,,,,1.0,1.0,,,,currency_2,currency_1,,
9809,,1.0,2.0,,,,9208.7,4.418082,,,,1.0,1.0,,,,currency_1,currency_2currency_2,,
9815,1.0,1.0,,,,500.0,5.12541,,,,1.0,1.0,,,,currency_1,currency_3,,,
9817,,2.0,,,,,0.032581,,,,,1.0,,,,,currency_2currency_2,,,
9823,4.0,2.0,6.0,,,15.88114,116248.89,26.380330000000004,,,1.0,1.0,1.0,,,currency_2currency_2currency_2currency_2,currency_1currency_1,currency_2currency_2currency_2currency_2currency_2currency_2,,
9825,,1.0,2.0,,,,0.033789,25500.0,,,,1.0,1.0,,,,currency_2,currency_1currency_1,,
9827,1.0,,1.0,,,500.0,,8.998026,,,1.0,,1.0,,,currency_1,,currency_3,,
9829,,,3.0,,,,,40500.0,,,,,1.0,,,,,currency_1currency_1currency_1,,
9833,,1.0,12.0,,,,2.3598049999999997,5.642542999999998,,,,1.0,1.0,,,,currency_2,currency_3currency_3currency_3currency_3currency_3currency_3currency_3currency_3currency_3currency_3currency_3currency_3,,
9835,4.0,4.0,15.0,,,2510.0047329999998,80002.78741799999,1518.1452860000002,,,2.0,3.0,2.0,,,currency_2currency_1currency_1currency_2currency_2currency_1currency_1currency_1,currency_2currency_3currency_1currency_1currency_1,currency_2currency_2currency_1currency_1currency_2currency_2currency_2currency_2currency_2currency_2currency_2currency_2currency_2currency_2currency_2currency_2currency_2currency_1,,
9841,12.0,5.0,18.0,,,1.3658540000000001,512.077304,38001.52187000001,,,1.0,3.0,2.0,,,currency_2currency_2currency_2currency_2currency_2currency_2currency_2currency_2currency_2currency_2currency_2currency_2currency_2,currency_2currency_2currency_2currency_1currency_3currency_3,currency_2currency_1currency_2currency_2currency_2currency_2currency_2currency_2currency_2currency_2currency_2currency_2currency_2currency_2currency_2currency_2currency_2currency_2currency_2,,
9843,,5.0,,,,,60.0,,,,,1.0,,,,,currency_3currency_3currency_3currency_3currency_3currency_3,,,
9853,3.0,2.0,3.0,,,235.924781,0.08649,530.084781,,,2.0,1.0,2.0,,,currency_2currency_1currency_1,currency_2currency_2,currency_2currency_1currency_1,,
9881,,,1.0,,,,,315.0,,,,,1.0,,,,,currency_1,,
9883,,2.0,,,,,39114.32,,,,,1.0,,,,,currency_1currency_1,,,
9887,,1.0,1.0,,,,14.12,1.0,,,,1.0,1.0,,,,currency_3,currency_2,,
9889,,2.0,2.0,,,,3850.0,3.03912,,,,1.0,1.0,,,,currency_1currency_1,currency_2currency_2,,
9895,,2.0,3.0,,,,15000.007,2.265,,,,2.0,1.0,,,,currency_1currency_2,currency_2currency_2currency_2,,
9897,1.0,1.0,2.0,,,300.0,0.29,1500.2699,,,1.0,1.0,2.0,,,currency_1currency_1,currency_2,currency_1currency_2currency_1currency_1,,
9903,,,2.0,,,,,0.597831,,,,,1.0,,,,,currency_3currency_3,,
9907,,1.0,,,,,0.20199999999999999,,,,,1.0,,,,,currency_2,,,
9909,1.0,,2.0,,,1500.0,,1400.0,,,1.0,,1.0,,,currency_1currency_1currency_1,,currency_1currency_1currency_1,,
9911,,5.0,3.0,,,,16992.475549,196.40753,,,,3.0,1.0,,,,currency_1currency_1currency_3currency_2currency_3,currency_3currency_3currency_3,,
9925,,3.0,3.0,,,,171.331492,209.99493700000002,,,,2.0,2.0,,,,currency_2currency_2currency_3,currency_3currency_3currency_2,,
9927,1.0,,,,,1000.0,,,,,1.0,,,,,currency_1currency_1,,,,
9941,,8.0,1.0,,,,404.26090000000005,150000.0,,,,2.0,1.0,,,,currency_3currency_3currency_3currency_2currency_2currency_3currency_3currency_2,currency_1,,
