level,STATE_CODE,COUNTRY_CODE,BROWSER_COUNT,OS_COUNT,TOTAL_DEVICES,SESSION_COUNT,COUNT_BANKS,OCCUPATION_GROUP,age,days_to_verify,days_since_creation,exposure_count,SENT_INDIRECT_EXPOSURE_SUM,SENT_DIRECT_EXPOSURE_SUM,RECEIVED_INDIRECT_EXPOSURE_SUM,RECEIVED_DIRECT_EXPOSURE_SUM,cluster_category_count,cluster_name_count,cluster_category_category_1,cluster_category_category_2,cluster_category_category_3,cluster_category_category_4,cluster_category_category_5,cluster_category_category_6,cluster_category_category_7,cluster_category_category_8,cluster_category_category_9,cluster_category_category_10,cluster_category_category_11,cluster_category_category_12,cluster_category_category_13,cluster_category_category_14,cluster_category_category_15,SENT_INDIRECT_EXPOSURE_AVG,SENT_DIRECT_EXPOSURE_AVG,RECEIVED_INDIRECT_EXPOSURE_AVG,RECEIVED_DIRECT_EXPOSURE_AVG,AMOUNT_nunique_type_1,AMOUNT_nunique_type_2,AMOUNT_nunique_type_3,AMOUNT_nunique_type_4,AMOUNT_nunique_type_5,AMOUNT_sum_type_1,AMOUNT_sum_type_2,AMOUNT_sum_type_3,AMOUNT_sum_type_4,AMOUNT_sum_type_5,CURRENCY_nunique_type_1,CURRENCY_nunique_type_2,CURRENCY_nunique_type_3,CURRENCY_nunique_type_4,CURRENCY_nunique_type_5
level_d,NJ,US,5.0,4.0,23.0,169,4.0,OTHER,27.0,7.0,1355.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,4.0,,,,,1.0,,,
level_d,NON US,SG,3.0,4.0,34.0,103,2.0,TRADER,32.0,0.0,1267.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,1.348702,5000.0,,,,1.0,1.0,,
level_h,CA,US,1.0,1.0,1.0,1,2.0,MISSING,31.0,9.0,1361.0,47.0,396818.1,273037.6,1062890.04,868398.39,10.0,47.0,32.0,3.0,2.0,1.0,1.0,1.0,2.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,8442.93829787234,5809.310638297872,22614.681702127666,18476.561489361706,,,,,,,,,,,,,,,
level_d,TX,US,5.0,4.0,94.0,189,4.0,OTHER,31.0,8.0,1282.0,,,,,,,,,,,,,,,,,,,,,,,,,,,39.0,8.0,67.0,,,3.688546,163.473722,7.038207000000002,,,1.0,1.0,1.0,,
level_d,NY,US,,,,18,6.0,MISSING,39.0,1.0,1668.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
level_c,NY,US,2.0,2.0,3.0,14,1.0,MISSING,25.0,2.0,850.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
level_c,NY,US,3.0,3.0,11.0,295,8.0,STUDENT,29.0,3.0,1508.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
level_b,CA,US,1.0,2.0,11.0,215,2.0,TECH,44.0,2.0,1453.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,3.0,,,500.0,,1494.03,,,1.0,,1.0,,
level_b,CA,US,1.0,1.0,3.0,18,3.0,MISSING,36.0,0.0,390.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
level_c,FL,US,1.0,1.0,2.0,3,3.0,MISSING,51.0,1.0,738.0,2.0,0.0,0.0,515207.58,446370.97,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,257603.79,223185.485,,,,,,,,,,,,,,,
level_c,MA,US,2.0,2.0,10.0,133,5.0,INVESTOR,58.0,1.0,1263.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,1205.239,,,,,1.0,,,
level_d,FL,US,1.0,1.0,2.0,7,3.0,MISSING,73.0,0.0,807.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
level_b,CA,US,4.0,2.0,16.0,127,4.0,SELF,32.0,3.0,1160.0,20.0,84482.15,65050.39,8789.23,3638.14,5.0,20.0,13.0,2.0,0.0,0.0,0.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4224.1075,3252.5195,439.4615,181.907,,,,,,,,,,,,,,,
level_c,CA,US,1.0,1.0,3.0,143,3.0,FINANCE,49.0,2.0,1483.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
level_b,CA,US,6.0,4.0,36.0,80,19.0,FINANCE,39.0,14.0,1065.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
level_d,NON US,GB,2.0,2.0,7.0,135,2.0,POKER PLAYER,28.0,0.0,1355.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,1.0,,,,258.19,115000.0,,,,1.0,1.0,,
level_d,UT,US,5.0,2.0,63.0,105,12.0,MISSING,46.0,1.0,741.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
level_d,FL,US,6.0,4.0,16.0,777,2.0,MEDICINE,38.0,1.0,1233.0,36.0,115459.62,62099.0,154095.95000000004,28986.38,4.0,18.0,28.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,3207.211666666667,1724.9722222222222,4280.443055555556,805.1772222222222,1.0,,1.0,,,500.0,,1500.0,,,1.0,,1.0,,
level_b,TX,US,3.0,2.0,11.0,173,3.0,MEDICINE,61.0,10.0,1324.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,0.65,30000.0,,,,1.0,1.0,,
level_b,FL,US,2.0,3.0,12.0,111,1.0,INVESTOR,31.0,0.0,1187.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
level_b,CA,US,1.0,1.0,1.0,217,4.0,MEDICINE,37.0,0.0,1530.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
level_b,NY,US,3.0,4.0,14.0,67,2.0,MISSING,51.0,8.0,781.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
level_d,SD,US,3.0,3.0,4.0,1429,1.0,TECH,33.0,19.0,1403.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,1000.0,,,,,1.0,,,
level_c,CO,US,7.0,6.0,17.0,261,6.0,MARKETING,51.0,6.0,1348.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,6.377619,49575.0,,,,1.0,1.0,,
level_b,NH,US,1.0,1.0,8.0,126,2.0,MARKETING,28.0,10.0,1428.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,1.184265,0.92,1.184265,,,1.0,1.0,1.0,,
level_d,CA,US,4.0,3.0,8.0,704,4.0,SELF,47.0,0.0,1660.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,0.002706,,,,,1.0,,
level_f,NON US,SG,,,,4,2.0,MANAGER,31.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
level_d,PA,US,4.0,3.0,18.0,767,5.0,TECH,45.0,0.0,1960.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,2.0,,,2500.0,13.0,1500.5,,,1.0,1.0,2.0,,
level_d,WY,US,1.0,2.0,3.0,20,2.0,RETIRED,79.0,1.0,1683.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
level_d,NON US,SG,3.0,3.0,7.0,174,3.0,STUDENT,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
level_c,DC,US,1.0,1.0,2.0,1,,MISSING,40.0,0.0,445.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
level_e,CA,US,1.0,1.0,1.0,1,6.0,MISSING,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
level_b,NJ,US,2.0,3.0,6.0,29,2.0,TECH,40.0,1.0,1222.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
level_c,CA,US,4.0,2.0,16.0,176,10.0,ENTREPRENEUR,42.0,4.0,1343.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,4.0,1.0,,,500.0,114.077038,50000.0,,,1.0,2.0,1.0,,
level_c,MO,US,2.0,3.0,5.0,95,7.0,MISSING,59.0,0.0,584.0,8.0,37537.23,0.0,0.0,0.0,4.0,8.0,5.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4692.15375,0.0,0.0,0.0,,,,,,,,,,,,,,,
level_d,NON US,SG,3.0,3.0,8.0,125,2.0,MANAGER,39.0,172.0,1130.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
level_d,VT,US,1.0,1.0,3.0,50,5.0,TECH,32.0,157.0,1352.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
level_b,NV,US,2.0,3.0,8.0,65,2.0,OTHER,39.0,0.0,1346.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,29.898483,,,,,2.0,,,
level_c,GENEVA,CH,3.0,2.0,4.0,30,3.0,MISSING,49.0,1.0,553.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
level_d,RI,US,,,,38,1.0,MISSING,35.0,0.0,1960.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
level_c,NON US,GB,1.0,1.0,3.0,34,,TECH,46.0,1.0,1710.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,4.0,,,,74.972565,1065.0,,,,1.0,1.0,,
level_b,IL,US,2.0,3.0,10.0,53,8.0,TECH,30.0,1.0,1508.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,1.5,,,,,1.0,,,
level_b,FL,US,3.0,2.0,10.0,394,8.0,MANAGER,48.0,0.0,1558.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,,,,549.3199999999999,0.956062,,,,1.0,2.0,,
level_d,UT,US,2.0,5.0,11.0,88,4.0,TECH,39.0,1.0,1297.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,160876.61,,,,,1.0,,,
level_d,CA,US,2.0,2.0,6.0,31,1.0,TECH,44.0,3.0,1968.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
level_c,NY,US,,,,13,2.0,OTHER,85.0,0.0,1969.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
level_b,TX,US,3.0,3.0,23.0,444,1.0,EXECUTIVE,40.0,1.0,1281.0,119.0,3420.58,0.0,96673.3,6876.13,10.0,65.0,72.0,3.0,4.0,14.0,4.0,6.0,8.0,4.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,28.74436974789916,0.0,812.3806722689076,57.7826050420168,,,1.0,,,,,310.5,,,,,1.0,,
level_b,TX,US,1.0,1.0,2.0,201,2.0,INSURANCE,35.0,5.0,1383.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
level_d,NY,US,4.0,4.0,35.0,164,8.0,OTHER,45.0,8.0,1365.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,73.443357,22000.0,,,,1.0,1.0,,
level_b,CO,US,5.0,4.0,14.0,239,2.0,TECH,36.0,13.0,1334.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,500.0,,,,,1.0,,
level_c,MA,US,,,,178,8.0,FINANCE,43.0,0.0,1473.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
level_c,CA,US,,,,27,2.0,RETIRED,88.0,4.0,1283.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,1.0,,,,38.848,50000.0,,,,2.0,1.0,,
level_b,WA,US,3.0,3.0,13.0,149,2.0,SALES,39.0,117.0,1257.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
level_d,CA,US,5.0,5.0,21.0,322,6.0,STUDENT,25.0,2.0,1184.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
level_b,NV,US,1.0,1.0,2.0,40,6.0,MISSING,29.0,0.0,756.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
level_d,CA,US,3.0,4.0,40.0,516,1.0,TECH,44.0,1.0,1222.0,25.0,143211.47999999998,118859.2,81210.73000000001,51010.36,3.0,13.0,21.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5728.459199999999,4754.368,3248.4292000000005,2040.4144,,,,,,,,,,,,,,,
level_b,NJ,US,2.0,2.0,13.0,443,4.0,SALES,56.0,14.0,1393.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,1.0,,,750.0,,500.0,,,1.0,,1.0,,
level_b,CO,US,1.0,4.0,12.0,114,2.0,CONSULTANT,60.0,23.0,1269.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,5.0,1.0,,,500.0,23.277129,28.344658,,,1.0,2.0,1.0,,
level_b,NY,US,3.0,4.0,11.0,92,3.0,SELF,33.0,88.0,1271.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
level_b,CT,US,,,,28,3.0,TECH,48.0,1.0,1538.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
level_c,FL,US,2.0,2.0,16.0,303,6.0,RETIRED,76.0,0.0,1942.0,84.0,42243.62000000001,3298.2200000000003,326093.23999999993,508.58,12.0,84.0,59.0,5.0,2.0,3.0,4.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,502.9002380952382,39.264523809523816,3882.06238095238,6.054523809523809,,,1.0,,,,,500.0,,,,,1.0,,
level_d,FL,US,3.0,3.0,7.0,177,1.0,OTHER,39.0,3.0,1926.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,8000.0,4.0,,,,1.0,1.0,,
level_b,FL,US,4.0,5.0,16.0,196,3.0,STUDENT,22.0,15.0,1169.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
level_c,CA,US,2.0,3.0,4.0,7,3.0,TECH,28.0,0.0,1208.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
level_c,NON US,SG,3.0,2.0,22.0,253,6.0,OTHER,25.0,2.0,1188.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
level_c,CA,US,,,,8,1.0,SELF,35.0,2.0,1474.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
level_b,HOFUDBORGARSVAEDI,IS,,,,2,5.0,TRADER,33.0,0.0,1255.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
level_c,NY,US,,,,23,8.0,MISSING,,0.0,1495.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
level_b,NC,US,2.0,1.0,11.0,163,1.0,MARKETING,47.0,7.0,1366.0,42.0,70583.87999999999,10207.95,37816.73,5228.06,8.0,42.0,32.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1680.5685714285712,243.04642857142855,900.3983333333332,124.47761904761906,1.0,2.0,,,,500.0,7.988354999999999,,,,1.0,2.0,,,
level_b,CA,US,4.0,2.0,13.0,103,3.0,ENTREPRENEUR,40.0,5.0,1288.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
level_d,MI,US,6.0,7.0,22.0,500,8.0,SELF,47.0,3.0,1376.0,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,4.0,4.0,,,1001.034536,3271.684371,501.034536,,,2.0,3.0,2.0,,
level_b,NY,US,1.0,2.0,2.0,2,4.0,MISSING,42.0,0.0,1970.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
level_d,TX,US,1.0,1.0,3.0,161,3.0,OTHER,37.0,0.0,1260.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,13.611,,,,,1.0,,,
level_d,CT,US,1.0,2.0,9.0,76,4.0,TECH,71.0,48.0,1096.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
level_b,NJ,US,4.0,4.0,21.0,486,5.0,SALES,46.0,2.0,1162.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
level_d,CA,US,1.0,1.0,3.0,111,4.0,MANAGER,39.0,3.0,1352.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,2.0,,,3.229811,14997.473699,303.229811,,,1.0,2.0,2.0,,
level_b,NY,US,4.0,3.0,16.0,439,2.0,OTHER,30.0,0.0,1193.0,78.0,29310.779999999995,8432.43,96909.60000000002,12551.35,10.0,39.0,44.0,2.0,4.0,4.0,2.0,6.0,8.0,4.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,375.7792307692307,108.10807692307692,1242.4307692307696,160.9147435897436,,1.0,,,,,0.007,,,,,1.0,,,
level_d,UT,US,4.0,5.0,27.0,154,2.0,MISSING,32.0,0.0,885.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,150.0,,,,,1.0,,,,
level_b,NY,US,1.0,1.0,3.0,48,1.0,TECH,42.0,7.0,1334.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
level_d,FL,US,1.0,3.0,4.0,89,4.0,MEDICINE,59.0,10.0,1161.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
level_b,CA,US,6.0,6.0,19.0,281,4.0,TECH,35.0,1.0,1269.0,9.0,95847.78,27511.36,72856.84,23255.77,4.0,9.0,6.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10649.753333333334,3056.817777777778,8095.204444444444,2583.9744444444445,1.0,1.0,2.0,,,100.0,0.027755,150.0,,,1.0,1.0,1.0,,
level_b,TX,US,4.0,4.0,6.0,59,1.0,OTHER,46.0,99.0,1239.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,13500.0,,,,,1.0,,,
level_d,NY,US,2.0,3.0,8.0,38,3.0,SALES,34.0,0.0,1187.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
level_b,IA,US,5.0,3.0,11.0,302,2.0,EXECUTIVE,45.0,9.0,1363.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,500.0,0.174803,,,,1.0,1.0,,,
level_a,AK,US,1.0,1.0,1.0,1,3.0,MISSING,,0.0,1264.0,49.0,129697.51,3859.37,160953.19999999998,0.0,9.0,49.0,23.0,4.0,0.0,1.0,1.0,3.0,3.0,10.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,2646.887959183673,78.76265306122448,3284.759183673469,0.0,,1.0,1.0,,,,60.611,310.999559,,,,1.0,1.0,,
level_b,CT,US,5.0,4.0,111.0,626,3.0,ANALYST,38.0,421.0,1540.0,13.0,83759.34999999999,49780.46,327069.24999999994,190481.94,2.0,13.0,12.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6443.026923076923,3829.266153846154,25159.17307692307,14652.456923076925,1.0,3.0,3.0,,,80.11,0.040067,294.91,,,1.0,1.0,1.0,,
level_c,FL,US,,,,327,4.0,MANAGER,59.0,8.0,1344.0,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,3.0,22.0,,,503.276358,4.201922,3.823208,,,2.0,1.0,1.0,,
level_b,GA,US,2.0,2.0,10.0,10,2.0,FINANCE,69.0,48.0,1092.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
level_c,IL,US,2.0,2.0,6.0,315,3.0,TECH,37.0,70.0,1466.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
level_d,ON,CA,3.0,3.0,6.0,183,4.0,SELF,42.0,8.0,1330.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
level_b,CA,US,2.0,1.0,32.0,105,2.0,REAL ESTATE,57.0,2.0,1054.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
level_e,NON US,SG,,,,3,4.0,MISSING,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.0,2.0,,,,115.561273,6323.972374,,,,2.0,2.0,,
level_d,NY,US,3.0,5.0,126.0,345,6.0,FINANCE,41.0,5.0,1347.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
level_d,CT,US,1.0,1.0,2.0,33,1.0,OTHER,28.0,123.0,1390.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,,,,9.99,9.99,,,,1.0,1.0,,
level_d,NON US,SG,4.0,5.0,11.0,174,2.0,LAW,47.0,4.0,1026.0,75.0,82988.35000000002,28850.83,220312.33,88209.66,9.0,41.0,52.0,1.0,3.0,0.0,4.0,5.0,4.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1106.5113333333336,384.6777333333334,2937.4977333333336,1176.1288,,,,,,,,,,,,,,,
level_d,FL,US,5.0,2.0,16.0,143,2.0,TECH,27.0,892.0,1064.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
level_b,FL,US,3.0,1.0,32.0,97,3.0,FINANCE,32.0,4.0,1290.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,15833.34,,,,,1.0,,,
level_d,DC,US,3.0,4.0,4.0,33,1.0,MEDICINE,37.0,0.0,1970.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
level_b,PA,US,4.0,3.0,36.0,212,2.0,MISSING,55.0,,,3.0,10675.53,10675.53,10001.74,5732.06,2.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3558.51,3558.51,3333.9133333333334,1910.6866666666665,1.0,,1.0,,,50000.0,,20000.0,,,1.0,,1.0,,
level_b,LA,US,3.0,4.0,11.0,219,3.0,MEDICINE,56.0,3.0,1453.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
level_c,CA,US,3.0,2.0,6.0,22,2.0,MISSING,33.0,0.0,630.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
level_b,FL,US,3.0,1.0,4.0,205,2.0,OTHER,43.0,19.0,1409.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,21530.79,,,,,1.0,,,
level_d,NON US,SG,2.0,2.0,6.0,62,3.0,TECH,27.0,147.0,1003.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
level_b,CT,US,2.0,1.0,15.0,3,,MISSING,38.0,0.0,528.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
level_b,CA,US,1.0,1.0,3.0,100,1.0,OTHER,44.0,20.0,1411.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,0.249,,,,,1.0,,
level_d,NON US,GB,1.0,1.0,1.0,2,2.0,OTHER,31.0,1.0,1229.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
level_d,NY,US,5.0,5.0,10.0,1295,2.0,MANAGER,55.0,13.0,1424.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,2500.0,,0.126396,,,1.0,,1.0,,
level_b,FL,US,3.0,4.0,6.0,14,3.0,MISSING,46.0,0.0,693.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
level_d,TX,US,5.0,3.0,25.0,509,3.0,SALES,44.0,188.0,1557.0,109.0,158612.3300000001,69412.33000000002,346819.12,208450.45,11.0,109.0,73.0,5.0,3.0,4.0,5.0,3.0,6.0,5.0,2.0,0.0,1.0,2.0,0.0,0.0,0.0,1455.158990825689,636.8103669724773,3181.8267889908257,1912.3894495412844,2.0,3.0,2.0,,,2.175138,5.965588,2.175138,,,1.0,2.0,1.0,,
level_d,NM,US,1.0,1.0,5.0,81,8.0,OTHER,73.0,19.0,1288.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
level_c,NON US,GB,1.0,2.0,4.0,32,5.0,MISSING,32.0,0.0,870.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
level_b,FL,US,4.0,4.0,9.0,319,5.0,INVESTOR,44.0,1.0,1046.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
level_b,ID,US,2.0,2.0,7.0,85,6.0,SELF,39.0,52.0,1319.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
level_d,ON,CA,2.0,1.0,7.0,93,3.0,OTHER,52.0,0.0,1194.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
level_b,WA,US,1.0,1.0,1.0,1,3.0,MISSING,40.0,1.0,522.0,18.0,28391.35,9889.79,435685.44,210725.82,4.0,18.0,12.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1577.2972222222222,549.4327777777778,24204.746666666662,11706.99,,,,,,,,,,,,,,,
level_b,NV,US,2.0,3.0,14.0,556,1.0,SELF,54.0,5.0,1229.0,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,1.0,3.0,,,0.164941,1000.0,0.164941,,,1.0,1.0,1.0,,
level_b,NJ,US,1.0,2.0,3.0,229,5.0,MISSING,42.0,0.0,1486.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
level_d,NON US,SG,5.0,3.0,14.0,95,2.0,TECH,40.0,0.0,1186.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
level_d,HK,HK,3.0,3.0,7.0,107,2.0,TECH,41.0,3.0,1312.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
level_c,CA,US,,,,1,9.0,RETIRED,80.0,0.0,1599.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
level_d,CA,US,3.0,3.0,19.0,170,4.0,EXECUTIVE,39.0,9.0,1165.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
level_d,PA,US,1.0,2.0,2.0,2,,MISSING,41.0,1.0,500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
level_b,CT,US,1.0,2.0,5.0,156,4.0,OTHER,47.0,1.0,1373.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
level_d,MI,US,1.0,1.0,1.0,18,,REAL ESTATE,34.0,0.0,1970.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
level_c,NON US,GB,2.0,2.0,3.0,11,,EXECUTIVE,40.0,171.0,995.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
